state,USPS,datew,incidI,date
Georgia,GA,2022-10-22,3987,2022-10-22
Georgia,GA,2022-10-29,3238,2022-10-29
Georgia,GA,2022-11-05,3863,2022-11-05
Georgia,GA,2022-11-12,4380,2022-11-12
Georgia,GA,2022-11-19,3637,2022-11-19
Georgia,GA,2022-11-26,3947,2022-11-26
Georgia,GA,2022-12-03,5883,2022-12-03
Georgia,GA,2022-12-10,9758,2022-12-10
Georgia,GA,2022-12-17,9827,2022-12-17
Georgia,GA,2022-12-24,11307,2022-12-24
Georgia,GA,2022-12-31,10512,2022-12-31
Georgia,GA,2023-01-07,13400,2023-01-07
Georgia,GA,2023-01-14,12536,2023-01-14
Georgia,GA,2023-01-21,8101,2023-01-21
Georgia,GA,2023-01-28,7751,2023-01-28
Georgia,GA,2023-02-04,7768,2023-02-04
Georgia,GA,2023-02-11,6648,2023-02-11
Georgia,GA,2023-02-18,6210,2023-02-18
Georgia,GA,2023-02-25,11692,2023-02-25
Georgia,GA,2023-03-04,3867,2023-03-04
Georgia,GA,2023-03-11,3071,2023-03-11
Hawaii,HI,2020-01-25,0,2020-01-25
Hawaii,HI,2020-02-01,0,2020-02-01
Hawaii,HI,2020-02-08,0,2020-02-08
Hawaii,HI,2020-02-15,0,2020-02-15
Hawaii,HI,2020-02-22,0,2020-02-22
Hawaii,HI,2020-02-29,0,2020-02-29
Hawaii,HI,2020-03-07,1,2020-03-07
Hawaii,HI,2020-03-14,2,2020-03-14
Hawaii,HI,2020-03-21,31,2020-03-21
Hawaii,HI,2020-03-28,111,2020-03-28
Hawaii,HI,2020-04-04,196,2020-04-04
Hawaii,HI,2020-04-11,118,2020-04-11
Hawaii,HI,2020-04-18,108,2020-04-18
Hawaii,HI,2020-04-25,30,2020-04-25
Hawaii,HI,2020-05-02,12,2020-05-02
Hawaii,HI,2020-05-09,11,2020-05-09
Hawaii,HI,2020-05-16,7,2020-05-16
Hawaii,HI,2020-05-23,6,2020-05-23
Hawaii,HI,2020-05-30,8,2020-05-30
Hawaii,HI,2020-06-06,20,2020-06-06
Hawaii,HI,2020-06-13,50,2020-06-13
Hawaii,HI,2020-06-20,66,2020-06-20
Hawaii,HI,2020-06-27,79,2020-06-27
Hawaii,HI,2020-07-04,125,2020-07-04
Hawaii,HI,2020-07-11,200,2020-07-11
Hawaii,HI,2020-07-18,148,2020-07-18
Hawaii,HI,2020-07-25,266,2020-07-25
Hawaii,HI,2020-08-01,580,2020-08-01
Hawaii,HI,2020-08-08,1148,2020-08-08
Hawaii,HI,2020-08-15,1479,2020-08-15
Hawaii,HI,2020-08-22,1531,2020-08-22
Hawaii,HI,2020-08-29,1782,2020-08-29
Hawaii,HI,2020-09-05,1552,2020-09-05
Hawaii,HI,2020-09-12,1028,2020-09-12
Hawaii,HI,2020-09-19,762,2020-09-19
Hawaii,HI,2020-09-26,718,2020-09-26
Hawaii,HI,2020-10-03,712,2020-10-03
Hawaii,HI,2020-10-10,641,2020-10-10
Hawaii,HI,2020-10-17,573,2020-10-17
Hawaii,HI,2020-10-24,605,2020-10-24
Hawaii,HI,2020-10-31,498,2020-10-31
Hawaii,HI,2020-11-07,732,2020-11-07
Hawaii,HI,2020-11-14,683,2020-11-14
Hawaii,HI,2020-11-21,563,2020-11-21
Hawaii,HI,2020-11-28,689,2020-11-28
Hawaii,HI,2020-12-05,613,2020-12-05
Hawaii,HI,2020-12-12,741,2020-12-12
Hawaii,HI,2020-12-19,864,2020-12-19
Hawaii,HI,2020-12-26,881,2020-12-26
Hawaii,HI,2021-01-02,925,2021-01-02
Hawaii,HI,2021-01-09,1227,2021-01-09
Hawaii,HI,2021-01-16,1066,2021-01-16
Hawaii,HI,2021-01-23,762,2021-01-23
Hawaii,HI,2021-01-30,758,2021-01-30
Hawaii,HI,2021-02-06,617,2021-02-06
Hawaii,HI,2021-02-13,404,2021-02-13
Hawaii,HI,2021-02-20,282,2021-02-20
Hawaii,HI,2021-02-27,408,2021-02-27
Hawaii,HI,2021-03-06,355,2021-03-06
Hawaii,HI,2021-03-13,444,2021-03-13
Hawaii,HI,2021-03-20,545,2021-03-20
Hawaii,HI,2021-03-27,663,2021-03-27
Hawaii,HI,2021-04-03,820,2021-04-03
Hawaii,HI,2021-04-10,710,2021-04-10
Hawaii,HI,2021-04-17,650,2021-04-17
Hawaii,HI,2021-04-24,559,2021-04-24
Hawaii,HI,2021-05-01,717,2021-05-01
Hawaii,HI,2021-05-08,658,2021-05-08
Hawaii,HI,2021-05-15,524,2021-05-15
Hawaii,HI,2021-05-22,546,2021-05-22
Hawaii,HI,2021-05-29,279,2021-05-29
Hawaii,HI,2021-06-05,392,2021-06-05
Hawaii,HI,2021-06-12,412,2021-06-12
Hawaii,HI,2021-06-19,274,2021-06-19
Hawaii,HI,2021-06-26,284,2021-06-26
Hawaii,HI,2021-07-03,301,2021-07-03
Hawaii,HI,2021-07-10,382,2021-07-10
Hawaii,HI,2021-07-17,643,2021-07-17
Hawaii,HI,2021-07-24,1164,2021-07-24
Hawaii,HI,2021-07-31,1902,2021-07-31
Hawaii,HI,2021-08-07,3334,2021-08-07
Hawaii,HI,2021-08-14,4399,2021-08-14
Hawaii,HI,2021-08-21,4777,2021-08-21
Hawaii,HI,2021-08-28,5283,2021-08-28
Hawaii,HI,2021-09-04,6161,2021-09-04
Hawaii,HI,2021-09-11,4319,2021-09-11
Hawaii,HI,2021-09-18,3771,2021-09-18
Hawaii,HI,2021-09-25,2704,2021-09-25
Hawaii,HI,2021-10-02,2021,2021-10-02
Hawaii,HI,2021-10-09,1374,2021-10-09
Hawaii,HI,2021-10-16,911,2021-10-16
Hawaii,HI,2021-10-23,872,2021-10-23
Hawaii,HI,2021-10-30,892,2021-10-30
Hawaii,HI,2021-11-06,698,2021-11-06
Hawaii,HI,2021-11-13,755,2021-11-13
Hawaii,HI,2021-11-20,982,2021-11-20
Hawaii,HI,2021-11-27,570,2021-11-27
Hawaii,HI,2021-12-04,737,2021-12-04
Hawaii,HI,2021-12-11,813,2021-12-11
Hawaii,HI,2021-12-18,2701,2021-12-18
Hawaii,HI,2021-12-25,8305,2021-12-25
Hawaii,HI,2022-01-01,15261,2022-01-01
Hawaii,HI,2022-01-08,22470,2022-01-08
Hawaii,HI,2022-01-15,27013,2022-01-15
Hawaii,HI,2022-01-22,32685,2022-01-22
Hawaii,HI,2022-01-29,15634,2022-01-29
Hawaii,HI,2022-02-05,10190,2022-02-05
Hawaii,HI,2022-02-12,5248,2022-02-12
Hawaii,HI,2022-02-19,2902,2022-02-19
Hawaii,HI,2022-02-26,1672,2022-02-26
Hawaii,HI,2022-03-05,1298,2022-03-05
Hawaii,HI,2022-03-12,449,2022-03-12
Hawaii,HI,2022-03-19,1001,2022-03-19
Hawaii,HI,2022-03-26,724,2022-03-26
Hawaii,HI,2022-04-02,1090,2022-04-02
Hawaii,HI,2022-04-09,1138,2022-04-09
Hawaii,HI,2022-04-16,1300,2022-04-16
Hawaii,HI,2022-04-23,1666,2022-04-23
Hawaii,HI,2022-04-30,3192,2022-04-30
Hawaii,HI,2022-05-07,4155,2022-05-07
Hawaii,HI,2022-05-14,5649,2022-05-14
Hawaii,HI,2022-05-21,7022,2022-05-21
Hawaii,HI,2022-05-28,8821,2022-05-28
Hawaii,HI,2022-06-04,8029,2022-06-04
Hawaii,HI,2022-06-11,7943,2022-06-11
Hawaii,HI,2022-06-18,7078,2022-06-18
Hawaii,HI,2022-06-25,5355,2022-06-25
Hawaii,HI,2022-07-02,5239,2022-07-02
Hawaii,HI,2022-07-09,4102,2022-07-09
Hawaii,HI,2022-07-16,4213,2022-07-16
Hawaii,HI,2022-07-23,4244,2022-07-23
Hawaii,HI,2022-07-30,3980,2022-07-30
Hawaii,HI,2022-08-06,3593,2022-08-06
Hawaii,HI,2022-08-13,3141,2022-08-13
Hawaii,HI,2022-08-20,2656,2022-08-20
Hawaii,HI,2022-08-27,2176,2022-08-27
Hawaii,HI,2022-09-03,1744,2022-09-03
Hawaii,HI,2022-09-10,1183,2022-09-10
Hawaii,HI,2022-09-17,1269,2022-09-17
Hawaii,HI,2022-09-24,1073,2022-09-24
Hawaii,HI,2022-10-01,12713,2022-10-01
Hawaii,HI,2022-10-08,1237,2022-10-08
Hawaii,HI,2022-10-15,1028,2022-10-15
Hawaii,HI,2022-10-22,2170,2022-10-22
Hawaii,HI,2022-10-29,1313,2022-10-29
Hawaii,HI,2022-11-05,996,2022-11-05
Hawaii,HI,2022-11-12,1216,2022-11-12
Hawaii,HI,2022-11-19,1019,2022-11-19
Hawaii,HI,2022-11-26,1157,2022-11-26
Hawaii,HI,2022-12-03,989,2022-12-03
Hawaii,HI,2022-12-10,1351,2022-12-10
Hawaii,HI,2022-12-17,1160,2022-12-17
Hawaii,HI,2022-12-24,1148,2022-12-24
Hawaii,HI,2022-12-31,1071,2022-12-31
Hawaii,HI,2023-01-07,1290,2023-01-07
Hawaii,HI,2023-01-14,1321,2023-01-14
Hawaii,HI,2023-01-21,1043,2023-01-21
Hawaii,HI,2023-01-28,1033,2023-01-28
Hawaii,HI,2023-02-04,756,2023-02-04
Hawaii,HI,2023-02-11,736,2023-02-11
Hawaii,HI,2023-02-18,616,2023-02-18
Hawaii,HI,2023-02-25,0,2023-02-25
Hawaii,HI,2023-03-04,963,2023-03-04
Hawaii,HI,2023-03-11,510,2023-03-11
Idaho,ID,2020-01-25,0,2020-01-25
Idaho,ID,2020-02-01,0,2020-02-01
Idaho,ID,2020-02-08,0,2020-02-08
Idaho,ID,2020-02-15,0,2020-02-15
Idaho,ID,2020-02-22,0,2020-02-22
Idaho,ID,2020-02-29,0,2020-02-29
Idaho,ID,2020-03-07,0,2020-03-07
Idaho,ID,2020-03-14,2,2020-03-14
Idaho,ID,2020-03-21,39,2020-03-21
Idaho,ID,2020-03-28,193,2020-03-28
Idaho,ID,2020-04-04,786,2020-04-04
Idaho,ID,2020-04-11,376,2020-04-11
Idaho,ID,2020-04-18,259,2020-04-18
Idaho,ID,2020-04-25,231,2020-04-25
Idaho,ID,2020-05-02,175,2020-05-02
Idaho,ID,2020-05-09,144,2020-05-09
Idaho,ID,2020-05-16,213,2020-05-16
Idaho,ID,2020-05-23,177,2020-05-23
Idaho,ID,2020-05-30,208,2020-05-30
Idaho,ID,2020-06-06,336,2020-06-06
Idaho,ID,2020-06-13,213,2020-06-13
Idaho,ID,2020-06-20,652,2020-06-20
Idaho,ID,2020-06-27,1317,2020-06-27
Idaho,ID,2020-07-04,2048,2020-07-04
Idaho,ID,2020-07-11,3135,2020-07-11
Idaho,ID,2020-07-18,3796,2020-07-18
Idaho,ID,2020-07-25,3527,2020-07-25
Idaho,ID,2020-08-01,3282,2020-08-01
Idaho,ID,2020-08-08,3382,2020-08-08
Idaho,ID,2020-08-15,2979,2020-08-15
Idaho,ID,2020-08-22,2186,2020-08-22
Idaho,ID,2020-08-29,2009,2020-08-29
Idaho,ID,2020-09-05,1259,2020-09-05
Idaho,ID,2020-09-12,2241,2020-09-12
Idaho,ID,2020-09-19,2080,2020-09-19
Idaho,ID,2020-09-26,3050,2020-09-26
Idaho,ID,2020-10-03,3407,2020-10-03
Idaho,ID,2020-10-10,3999,2020-10-10
Idaho,ID,2020-10-17,4879,2020-10-17
Idaho,ID,2020-10-24,6114,2020-10-24
Idaho,ID,2020-10-31,5914,2020-10-31
Idaho,ID,2020-11-07,7700,2020-11-07
Idaho,ID,2020-11-14,9007,2020-11-14
Idaho,ID,2020-11-21,9522,2020-11-21
Idaho,ID,2020-11-28,8824,2020-11-28
Idaho,ID,2020-12-05,10031,2020-12-05
Idaho,ID,2020-12-12,10937,2020-12-12
Idaho,ID,2020-12-19,8559,2020-12-19
Idaho,ID,2020-12-26,6600,2020-12-26
Idaho,ID,2021-01-02,6411,2021-01-02
Idaho,ID,2021-01-09,7036,2021-01-09
Idaho,ID,2021-01-16,6041,2021-01-16
Idaho,ID,2021-01-23,4049,2021-01-23
Idaho,ID,2021-01-30,3357,2021-01-30
Idaho,ID,2021-02-06,2527,2021-02-06
Idaho,ID,2021-02-13,2274,2021-02-13
Idaho,ID,2021-02-20,1667,2021-02-20
Idaho,ID,2021-02-27,1989,2021-02-27
Idaho,ID,2021-03-06,1790,2021-03-06
Idaho,ID,2021-03-13,2307,2021-03-13
Idaho,ID,2021-03-20,2184,2021-03-20
Idaho,ID,2021-03-27,2008,2021-03-27
Idaho,ID,2021-04-03,1753,2021-04-03
Idaho,ID,2021-04-10,1972,2021-04-10
Idaho,ID,2021-04-17,1616,2021-04-17
Idaho,ID,2021-04-24,1412,2021-04-24
Idaho,ID,2021-05-01,1473,2021-05-01
Idaho,ID,2021-05-08,1134,2021-05-08
Idaho,ID,2021-05-15,1120,2021-05-15
Idaho,ID,2021-05-22,1159,2021-05-22
Idaho,ID,2021-05-29,944,2021-05-29
Idaho,ID,2021-06-05,779,2021-06-05
Idaho,ID,2021-06-12,723,2021-06-12
Idaho,ID,2021-06-19,493,2021-06-19
Idaho,ID,2021-06-26,683,2021-06-26
Idaho,ID,2021-07-03,482,2021-07-03
Idaho,ID,2021-07-10,660,2021-07-10
Idaho,ID,2021-07-17,1025,2021-07-17
Idaho,ID,2021-07-24,1368,2021-07-24
Idaho,ID,2021-07-31,2260,2021-07-31
Idaho,ID,2021-08-07,3607,2021-08-07
Idaho,ID,2021-08-14,3962,2021-08-14
Idaho,ID,2021-08-21,4885,2021-08-21
Idaho,ID,2021-08-28,4948,2021-08-28
Idaho,ID,2021-09-04,7648,2021-09-04
Idaho,ID,2021-09-11,8045,2021-09-11
Idaho,ID,2021-09-18,8442,2021-09-18
Idaho,ID,2021-09-25,8534,2021-09-25
Idaho,ID,2021-10-02,9456,2021-10-02
Idaho,ID,2021-10-09,8433,2021-10-09
Idaho,ID,2021-10-16,8417,2021-10-16
Idaho,ID,2021-10-23,8139,2021-10-23
Idaho,ID,2021-10-30,6250,2021-10-30
Idaho,ID,2021-11-06,5047,2021-11-06
Idaho,ID,2021-11-13,3548,2021-11-13
Idaho,ID,2021-11-20,3448,2021-11-20
Idaho,ID,2021-11-27,2467,2021-11-27
Idaho,ID,2021-12-04,3107,2021-12-04
Idaho,ID,2021-12-11,2823,2021-12-11
Idaho,ID,2021-12-18,2276,2021-12-18
Idaho,ID,2021-12-25,1760,2021-12-25
Idaho,ID,2022-01-01,3656,2022-01-01
Idaho,ID,2022-01-08,8069,2022-01-08
Idaho,ID,2022-01-15,13406,2022-01-15
Idaho,ID,2022-01-22,17200,2022-01-22
Idaho,ID,2022-01-29,19634,2022-01-29
Idaho,ID,2022-02-05,13322,2022-02-05
Idaho,ID,2022-02-12,11982,2022-02-12
Idaho,ID,2022-02-19,11518,2022-02-19
Idaho,ID,2022-02-26,9118,2022-02-26
Idaho,ID,2022-03-05,8718,2022-03-05
Idaho,ID,2022-03-12,5550,2022-03-12
Idaho,ID,2022-03-19,4019,2022-03-19
Idaho,ID,2022-03-26,1614,2022-03-26
Idaho,ID,2022-04-02,656,2022-04-02
Idaho,ID,2022-04-09,446,2022-04-09
Idaho,ID,2022-04-16,405,2022-04-16
Idaho,ID,2022-04-23,504,2022-04-23
Idaho,ID,2022-04-30,495,2022-04-30
Idaho,ID,2022-05-07,817,2022-05-07
Idaho,ID,2022-05-14,1058,2022-05-14
Idaho,ID,2022-05-21,1350,2022-05-21
Idaho,ID,2022-05-28,1694,2022-05-28
Idaho,ID,2022-06-04,1961,2022-06-04
Idaho,ID,2022-06-11,2509,2022-06-11
Idaho,ID,2022-06-18,2480,2022-06-18
Idaho,ID,2022-06-25,2834,2022-06-25
Idaho,ID,2022-07-02,3353,2022-07-02
Idaho,ID,2022-07-09,3676,2022-07-09
Idaho,ID,2022-07-16,3851,2022-07-16
Idaho,ID,2022-07-23,3723,2022-07-23
Idaho,ID,2022-07-30,3317,2022-07-30
Idaho,ID,2022-08-06,2901,2022-08-06
Idaho,ID,2022-08-13,2441,2022-08-13
Idaho,ID,2022-08-20,2096,2022-08-20
Idaho,ID,2022-08-27,1968,2022-08-27
Idaho,ID,2022-09-03,1936,2022-09-03
Idaho,ID,2022-09-10,1561,2022-09-10
Idaho,ID,2022-09-17,1507,2022-09-17
Idaho,ID,2022-09-24,1513,2022-09-24
Idaho,ID,2022-10-01,1274,2022-10-01
Idaho,ID,2022-10-08,1133,2022-10-08
Idaho,ID,2022-10-15,1073,2022-10-15
Idaho,ID,2022-10-22,725,2022-10-22
Idaho,ID,2022-10-29,1039,2022-10-29
Idaho,ID,2022-11-05,1031,2022-11-05
Idaho,ID,2022-11-12,1246,2022-11-12
Idaho,ID,2022-11-19,1241,2022-11-19
Idaho,ID,2022-11-26,1424,2022-11-26
Idaho,ID,2022-12-03,1462,2022-12-03
Idaho,ID,2022-12-10,1638,2022-12-10
Idaho,ID,2022-12-17,1329,2022-12-17
Idaho,ID,2022-12-24,1336,2022-12-24
Idaho,ID,2022-12-31,1066,2022-12-31
Idaho,ID,2023-01-07,1124,2023-01-07
Idaho,ID,2023-01-14,942,2023-01-14
Idaho,ID,2023-01-21,658,2023-01-21
Idaho,ID,2023-01-28,677,2023-01-28
Idaho,ID,2023-02-04,704,2023-02-04
Idaho,ID,2023-02-11,872,2023-02-11
Idaho,ID,2023-02-18,962,2023-02-18
Idaho,ID,2023-02-25,890,2023-02-25
Idaho,ID,2023-03-04,1420,2023-03-04
Idaho,ID,2023-03-11,1271,2023-03-11
Illinois,IL,2020-01-25,1,2020-01-25
Illinois,IL,2020-02-01,1,2020-02-01
Illinois,IL,2020-02-08,0,2020-02-08
Illinois,IL,2020-02-15,0,2020-02-15
Illinois,IL,2020-02-22,0,2020-02-22
Illinois,IL,2020-02-29,0,2020-02-29
Illinois,IL,2020-03-07,4,2020-03-07
Illinois,IL,2020-03-14,57,2020-03-14
Illinois,IL,2020-03-21,688,2020-03-21
Illinois,IL,2020-03-28,2740,2020-03-28
Illinois,IL,2020-04-04,6837,2020-04-04
Illinois,IL,2020-04-11,8795,2020-04-11
Illinois,IL,2020-04-18,9963,2020-04-18
Illinois,IL,2020-04-25,12446,2020-04-25
Illinois,IL,2020-05-02,16720,2020-05-02
Illinois,IL,2020-05-09,17711,2020-05-09
Illinois,IL,2020-05-16,16386,2020-05-16
Illinois,IL,2020-05-23,15248,2020-05-23
Illinois,IL,2020-05-30,11149,2020-05-30
Illinois,IL,2020-06-06,7977,2020-06-06
Illinois,IL,2020-06-13,5007,2020-06-13
Illinois,IL,2020-06-20,4347,2020-06-20
Illinois,IL,2020-06-27,4998,2020-06-27
Illinois,IL,2020-07-04,5531,2020-07-04
Illinois,IL,2020-07-11,6352,2020-07-11
Illinois,IL,2020-07-18,7664,2020-07-18
Illinois,IL,2020-07-25,9258,2020-07-25
Illinois,IL,2020-08-01,10585,2020-08-01
Illinois,IL,2020-08-08,12233,2020-08-08
Illinois,IL,2020-08-15,11841,2020-08-15
Illinois,IL,2020-08-22,13749,2020-08-22
Illinois,IL,2020-08-29,13048,2020-08-29
Illinois,IL,2020-09-05,16823,2020-09-05
Illinois,IL,2020-09-12,11746,2020-09-12
Illinois,IL,2020-09-19,12942,2020-09-19
Illinois,IL,2020-09-26,13438,2020-09-26
Illinois,IL,2020-10-03,13767,2020-10-03
Illinois,IL,2020-10-10,16379,2020-10-10
Illinois,IL,2020-10-17,23378,2020-10-17
Illinois,IL,2020-10-24,30348,2020-10-24
Illinois,IL,2020-10-31,40125,2020-10-31
Illinois,IL,2020-11-07,67619,2020-11-07
Illinois,IL,2020-11-14,84894,2020-11-14
Illinois,IL,2020-11-21,83240,2020-11-21
Illinois,IL,2020-11-28,66532,2020-11-28
Illinois,IL,2020-12-05,67224,2020-12-05
Illinois,IL,2020-12-12,61662,2020-12-12
Illinois,IL,2020-12-19,52657,2020-12-19
Illinois,IL,2020-12-26,39749,2020-12-26
Illinois,IL,2021-01-02,41411,2021-01-02
Illinois,IL,2021-01-09,48692,2021-01-09
Illinois,IL,2021-01-16,40613,2021-01-16
Illinois,IL,2021-01-23,33839,2021-01-23
Illinois,IL,2021-01-30,25403,2021-01-30
Illinois,IL,2021-02-06,20417,2021-02-06
Illinois,IL,2021-02-13,16243,2021-02-13
Illinois,IL,2021-02-20,12309,2021-02-20
Illinois,IL,2021-02-27,12628,2021-02-27
Illinois,IL,2021-03-06,11821,2021-03-06
Illinois,IL,2021-03-13,10566,2021-03-13
Illinois,IL,2021-03-20,12570,2021-03-20
Illinois,IL,2021-03-27,15162,2021-03-27
Illinois,IL,2021-04-03,18599,2021-04-03
Illinois,IL,2021-04-10,22639,2021-04-10
Illinois,IL,2021-04-17,22749,2021-04-17
Illinois,IL,2021-04-24,19411,2021-04-24
Illinois,IL,2021-05-01,18871,2021-05-01
Illinois,IL,2021-05-08,15368,2021-05-08
Illinois,IL,2021-05-15,11785,2021-05-15
Illinois,IL,2021-05-22,9572,2021-05-22
Illinois,IL,2021-05-29,6491,2021-05-29
Illinois,IL,2021-06-05,3843,2021-06-05
Illinois,IL,2021-06-12,2386,2021-06-12
Illinois,IL,2021-06-19,1397,2021-06-19
Illinois,IL,2021-06-26,1743,2021-06-26
Illinois,IL,2021-07-03,2152,2021-07-03
Illinois,IL,2021-07-10,2956,2021-07-10
Illinois,IL,2021-07-17,4447,2021-07-17
Illinois,IL,2021-07-24,7977,2021-07-24
Illinois,IL,2021-07-31,11692,2021-07-31
Illinois,IL,2021-08-07,16742,2021-08-07
Illinois,IL,2021-08-14,21322,2021-08-14
Illinois,IL,2021-08-21,24661,2021-08-21
Illinois,IL,2021-08-28,25625,2021-08-28
Illinois,IL,2021-09-04,30316,2021-09-04
Illinois,IL,2021-09-11,26053,2021-09-11
Illinois,IL,2021-09-18,25909,2021-09-18
Illinois,IL,2021-09-25,21766,2021-09-25
Illinois,IL,2021-10-02,18670,2021-10-02
Illinois,IL,2021-10-09,19219,2021-10-09
Illinois,IL,2021-10-16,15779,2021-10-16
Illinois,IL,2021-10-23,15150,2021-10-23
Illinois,IL,2021-10-30,14664,2021-10-30
Illinois,IL,2021-11-06,17459,2021-11-06
Illinois,IL,2021-11-13,22611,2021-11-13
Illinois,IL,2021-11-20,28286,2021-11-20
Illinois,IL,2021-11-27,21042,2021-11-27
Illinois,IL,2021-12-04,50167,2021-12-04
Illinois,IL,2021-12-11,49665,2021-12-11
Illinois,IL,2021-12-18,59246,2021-12-18
Illinois,IL,2021-12-25,77259,2021-12-25
Illinois,IL,2022-01-01,128203,2022-01-01
Illinois,IL,2022-01-08,232837,2022-01-08
Illinois,IL,2022-01-15,207221,2022-01-15
Illinois,IL,2022-01-22,183695,2022-01-22
Illinois,IL,2022-01-29,123841,2022-01-29
Illinois,IL,2022-02-05,60378,2022-02-05
Illinois,IL,2022-02-12,29994,2022-02-12
Illinois,IL,2022-02-19,26169,2022-02-19
Illinois,IL,2022-02-26,12984,2022-02-26
Illinois,IL,2022-03-05,10550,2022-03-05
Illinois,IL,2022-03-12,8524,2022-03-12
Illinois,IL,2022-03-19,7414,2022-03-19
Illinois,IL,2022-03-26,8043,2022-03-26
Illinois,IL,2022-04-02,8394,2022-04-02
Illinois,IL,2022-04-09,10868,2022-04-09
Illinois,IL,2022-04-16,14079,2022-04-16
Illinois,IL,2022-04-23,19593,2022-04-23
Illinois,IL,2022-04-30,24633,2022-04-30
Illinois,IL,2022-05-07,30630,2022-05-07
Illinois,IL,2022-05-14,40042,2022-05-14
Illinois,IL,2022-05-21,40183,2022-05-21
Illinois,IL,2022-05-28,36864,2022-05-28
Illinois,IL,2022-06-04,32575,2022-06-04
Illinois,IL,2022-06-11,33971,2022-06-11
Illinois,IL,2022-06-18,27161,2022-06-18
Illinois,IL,2022-06-25,27081,2022-06-25
Illinois,IL,2022-07-02,28205,2022-07-02
Illinois,IL,2022-07-09,27556,2022-07-09
Illinois,IL,2022-07-16,33034,2022-07-16
Illinois,IL,2022-07-23,32284,2022-07-23
Illinois,IL,2022-07-30,35362,2022-07-30
Illinois,IL,2022-08-06,30783,2022-08-06
Illinois,IL,2022-08-13,26457,2022-08-13
Illinois,IL,2022-08-20,25067,2022-08-20
Illinois,IL,2022-08-27,24320,2022-08-27
Illinois,IL,2022-09-03,26128,2022-09-03
Illinois,IL,2022-09-10,19918,2022-09-10
Illinois,IL,2022-09-17,17581,2022-09-17
Illinois,IL,2022-09-24,17374,2022-09-24
Illinois,IL,2022-10-01,10954,2022-10-01
Illinois,IL,2022-10-08,11451,2022-10-08
Illinois,IL,2022-10-15,10410,2022-10-15
Illinois,IL,2022-10-22,11969,2022-10-22
Illinois,IL,2022-10-29,13657,2022-10-29
Illinois,IL,2022-11-05,14225,2022-11-05
Illinois,IL,2022-11-12,11024,2022-11-12
Illinois,IL,2022-11-19,15581,2022-11-19
Illinois,IL,2022-11-26,10360,2022-11-26
Illinois,IL,2022-12-03,24518,2022-12-03
Illinois,IL,2022-12-10,21407,2022-12-10
Illinois,IL,2022-12-17,23331,2022-12-17
Illinois,IL,2022-12-24,23807,2022-12-24
Illinois,IL,2022-12-31,15889,2022-12-31
Illinois,IL,2023-01-07,10756,2023-01-07
Illinois,IL,2023-01-14,0,2023-01-14
Illinois,IL,2023-01-21,28280,2023-01-21
Illinois,IL,2023-01-28,10924,2023-01-28
Illinois,IL,2023-02-04,10141,2023-02-04
Illinois,IL,2023-02-11,10233,2023-02-11
Illinois,IL,2023-02-18,10812,2023-02-18
Illinois,IL,2023-02-25,11248,2023-02-25
Illinois,IL,2023-03-04,10772,2023-03-04
Illinois,IL,2023-03-11,0,2023-03-11
Indiana,IN,2020-01-25,0,2020-01-25
Indiana,IN,2020-02-01,0,2020-02-01
Indiana,IN,2020-02-08,0,2020-02-08
Indiana,IN,2020-02-15,0,2020-02-15
Indiana,IN,2020-02-22,0,2020-02-22
Indiana,IN,2020-02-29,0,2020-02-29
Indiana,IN,2020-03-07,1,2020-03-07
Indiana,IN,2020-03-14,14,2020-03-14
Indiana,IN,2020-03-21,109,2020-03-21
Indiana,IN,2020-03-28,1109,2020-03-28
Indiana,IN,2020-04-04,2717,2020-04-04
Indiana,IN,2020-04-11,3482,2020-04-11
Indiana,IN,2020-04-18,3212,2020-04-18
Indiana,IN,2020-04-25,3747,2020-04-25
Indiana,IN,2020-05-02,4903,2020-05-02
Indiana,IN,2020-05-09,4437,2020-05-09
Indiana,IN,2020-05-16,3549,2020-05-16
Indiana,IN,2020-05-23,3614,2020-05-23
Indiana,IN,2020-05-30,3315,2020-05-30
Indiana,IN,2020-06-06,2786,2020-06-06
Indiana,IN,2020-06-13,2548,2020-06-13
Indiana,IN,2020-06-20,2520,2020-06-20
Indiana,IN,2020-06-27,2515,2020-06-27
Indiana,IN,2020-07-04,2852,2020-07-04
Indiana,IN,2020-07-11,3649,2020-07-11
Indiana,IN,2020-07-18,4575,2020-07-18
Indiana,IN,2020-07-25,5865,2020-07-25
Indiana,IN,2020-08-01,5598,2020-08-01
Indiana,IN,2020-08-08,6171,2020-08-08
Indiana,IN,2020-08-15,6388,2020-08-15
Indiana,IN,2020-08-22,5641,2020-08-22
Indiana,IN,2020-08-29,7117,2020-08-29
Indiana,IN,2020-09-05,6528,2020-09-05
Indiana,IN,2020-09-12,5603,2020-09-12
Indiana,IN,2020-09-19,6191,2020-09-19
Indiana,IN,2020-09-26,5795,2020-09-26
Indiana,IN,2020-10-03,7508,2020-10-03
Indiana,IN,2020-10-10,9352,2020-10-10
Indiana,IN,2020-10-17,12566,2020-10-17
Indiana,IN,2020-10-24,14479,2020-10-24
Indiana,IN,2020-10-31,18904,2020-10-31
Indiana,IN,2020-11-07,26367,2020-11-07
Indiana,IN,2020-11-14,39160,2020-11-14
Indiana,IN,2020-11-21,44296,2020-11-21
Indiana,IN,2020-11-28,39825,2020-11-28
