state,USPS,datew,incidD,date
Louisiana,LA,2021-11-06,67,2021-11-06
Louisiana,LA,2021-11-13,71,2021-11-13
Louisiana,LA,2021-11-20,61,2021-11-20
Louisiana,LA,2021-11-27,27,2021-11-27
Louisiana,LA,2021-12-04,48,2021-12-04
Louisiana,LA,2021-12-11,56,2021-12-11
Louisiana,LA,2021-12-18,47,2021-12-18
Louisiana,LA,2021-12-25,30,2021-12-25
Louisiana,LA,2022-01-01,32,2022-01-01
Louisiana,LA,2022-01-08,71,2022-01-08
Louisiana,LA,2022-01-15,83,2022-01-15
Louisiana,LA,2022-01-22,187,2022-01-22
Louisiana,LA,2022-01-29,307,2022-01-29
Louisiana,LA,2022-02-05,274,2022-02-05
Louisiana,LA,2022-02-12,270,2022-02-12
Louisiana,LA,2022-02-19,223,2022-02-19
Louisiana,LA,2022-02-26,207,2022-02-26
Louisiana,LA,2022-03-05,148,2022-03-05
Louisiana,LA,2022-03-12,133,2022-03-12
Louisiana,LA,2022-03-19,109,2022-03-19
Louisiana,LA,2022-03-26,79,2022-03-26
Louisiana,LA,2022-04-02,60,2022-04-02
Louisiana,LA,2022-04-09,34,2022-04-09
Louisiana,LA,2022-04-16,17,2022-04-16
Louisiana,LA,2022-04-23,26,2022-04-23
Louisiana,LA,2022-04-30,28,2022-04-30
Louisiana,LA,2022-05-07,29,2022-05-07
Louisiana,LA,2022-05-14,16,2022-05-14
Louisiana,LA,2022-05-21,22,2022-05-21
Louisiana,LA,2022-05-28,12,2022-05-28
Louisiana,LA,2022-06-04,17,2022-06-04
Louisiana,LA,2022-06-11,16,2022-06-11
Louisiana,LA,2022-06-18,16,2022-06-18
Louisiana,LA,2022-06-25,20,2022-06-25
Louisiana,LA,2022-07-02,27,2022-07-02
Louisiana,LA,2022-07-09,14,2022-07-09
Louisiana,LA,2022-07-16,43,2022-07-16
Louisiana,LA,2022-07-23,43,2022-07-23
Louisiana,LA,2022-07-30,56,2022-07-30
Louisiana,LA,2022-08-06,63,2022-08-06
Louisiana,LA,2022-08-13,64,2022-08-13
Louisiana,LA,2022-08-20,80,2022-08-20
Louisiana,LA,2022-08-27,64,2022-08-27
Louisiana,LA,2022-09-03,34,2022-09-03
Louisiana,LA,2022-09-10,46,2022-09-10
Louisiana,LA,2022-09-17,55,2022-09-17
Louisiana,LA,2022-09-24,30,2022-09-24
Louisiana,LA,2022-10-01,59,2022-10-01
Louisiana,LA,2022-10-08,36,2022-10-08
Louisiana,LA,2022-10-15,34,2022-10-15
Louisiana,LA,2022-10-22,2,2022-10-22
Louisiana,LA,2022-10-29,30,2022-10-29
Louisiana,LA,2022-11-05,25,2022-11-05
Louisiana,LA,2022-11-12,25,2022-11-12
Louisiana,LA,2022-11-19,16,2022-11-19
Louisiana,LA,2022-11-26,25,2022-11-26
Louisiana,LA,2022-12-03,16,2022-12-03
Louisiana,LA,2022-12-10,22,2022-12-10
Louisiana,LA,2022-12-17,28,2022-12-17
Louisiana,LA,2022-12-24,21,2022-12-24
Louisiana,LA,2022-12-31,25,2022-12-31
Louisiana,LA,2023-01-07,24,2023-01-07
Louisiana,LA,2023-01-14,41,2023-01-14
Louisiana,LA,2023-01-21,43,2023-01-21
Louisiana,LA,2023-01-28,47,2023-01-28
Louisiana,LA,2023-02-04,47,2023-02-04
Louisiana,LA,2023-02-11,52,2023-02-11
Louisiana,LA,2023-02-18,42,2023-02-18
Louisiana,LA,2023-02-25,40,2023-02-25
Louisiana,LA,2023-03-04,32,2023-03-04
Louisiana,LA,2023-03-11,31,2023-03-11
Maine,ME,2020-01-25,0,2020-01-25
Maine,ME,2020-02-01,0,2020-02-01
Maine,ME,2020-02-08,0,2020-02-08
Maine,ME,2020-02-15,0,2020-02-15
Maine,ME,2020-02-22,0,2020-02-22
Maine,ME,2020-02-29,0,2020-02-29
Maine,ME,2020-03-07,0,2020-03-07
Maine,ME,2020-03-14,0,2020-03-14
Maine,ME,2020-03-21,0,2020-03-21
Maine,ME,2020-03-28,1,2020-03-28
Maine,ME,2020-04-04,6,2020-04-04
Maine,ME,2020-04-11,11,2020-04-11
Maine,ME,2020-04-18,14,2020-04-18
Maine,ME,2020-04-25,15,2020-04-25
Maine,ME,2020-05-02,9,2020-05-02
Maine,ME,2020-05-09,8,2020-05-09
Maine,ME,2020-05-16,6,2020-05-16
Maine,ME,2020-05-23,7,2020-05-23
Maine,ME,2020-05-30,12,2020-05-30
Maine,ME,2020-06-06,9,2020-06-06
Maine,ME,2020-06-13,2,2020-06-13
Maine,ME,2020-06-20,2,2020-06-20
Maine,ME,2020-06-27,2,2020-06-27
Maine,ME,2020-07-04,3,2020-07-04
Maine,ME,2020-07-11,5,2020-07-11
Maine,ME,2020-07-18,5,2020-07-18
Maine,ME,2020-07-25,2,2020-07-25
Maine,ME,2020-08-01,4,2020-08-01
Maine,ME,2020-08-08,2,2020-08-08
Maine,ME,2020-08-15,2,2020-08-15
Maine,ME,2020-08-22,3,2020-08-22
Maine,ME,2020-08-29,2,2020-08-29
Maine,ME,2020-09-05,2,2020-09-05
Maine,ME,2020-09-12,1,2020-09-12
Maine,ME,2020-09-19,4,2020-09-19
Maine,ME,2020-09-26,1,2020-09-26
Maine,ME,2020-10-03,2,2020-10-03
Maine,ME,2020-10-10,1,2020-10-10
Maine,ME,2020-10-17,3,2020-10-17
Maine,ME,2020-10-24,0,2020-10-24
Maine,ME,2020-10-31,1,2020-10-31
Maine,ME,2020-11-07,4,2020-11-07
Maine,ME,2020-11-14,12,2020-11-14
Maine,ME,2020-11-21,11,2020-11-21
Maine,ME,2020-11-28,16,2020-11-28
Maine,ME,2020-12-05,35,2020-12-05
Maine,ME,2020-12-12,31,2020-12-12
Maine,ME,2020-12-19,35,2020-12-19
Maine,ME,2020-12-26,27,2020-12-26
Maine,ME,2021-01-02,39,2021-01-02
Maine,ME,2021-01-09,74,2021-01-09
Maine,ME,2021-01-16,75,2021-01-16
Maine,ME,2021-01-23,37,2021-01-23
Maine,ME,2021-01-30,45,2021-01-30
Maine,ME,2021-02-06,46,2021-02-06
Maine,ME,2021-02-13,13,2021-02-13
Maine,ME,2021-02-20,11,2021-02-20
Maine,ME,2021-02-27,43,2021-02-27
Maine,ME,2021-03-06,3,2021-03-06
Maine,ME,2021-03-13,20,2021-03-13
Maine,ME,2021-03-20,4,2021-03-20
Maine,ME,2021-03-27,8,2021-03-27
Maine,ME,2021-04-03,9,2021-04-03
Maine,ME,2021-04-10,5,2021-04-10
Maine,ME,2021-04-17,14,2021-04-17
Maine,ME,2021-04-24,7,2021-04-24
Maine,ME,2021-05-01,17,2021-05-01
Maine,ME,2021-05-08,7,2021-05-08
Maine,ME,2021-05-15,6,2021-05-15
Maine,ME,2021-05-22,17,2021-05-22
Maine,ME,2021-05-29,7,2021-05-29
Maine,ME,2021-06-05,13,2021-06-05
Maine,ME,2021-06-12,6,2021-06-12
Maine,ME,2021-06-19,8,2021-06-19
Maine,ME,2021-06-26,4,2021-06-26
Maine,ME,2021-07-03,3,2021-07-03
Maine,ME,2021-07-10,3,2021-07-10
Maine,ME,2021-07-17,20,2021-07-17
Maine,ME,2021-07-24,15,2021-07-24
Maine,ME,2021-07-31,3,2021-07-31
Maine,ME,2021-08-07,1,2021-08-07
Maine,ME,2021-08-14,3,2021-08-14
Maine,ME,2021-08-21,20,2021-08-21
Maine,ME,2021-08-28,6,2021-08-28
Maine,ME,2021-09-04,10,2021-09-04
Maine,ME,2021-09-11,21,2021-09-11
Maine,ME,2021-09-18,21,2021-09-18
Maine,ME,2021-09-25,31,2021-09-25
Maine,ME,2021-10-02,12,2021-10-02
Maine,ME,2021-10-09,50,2021-10-09
Maine,ME,2021-10-16,20,2021-10-16
Maine,ME,2021-10-23,27,2021-10-23
Maine,ME,2021-10-30,45,2021-10-30
Maine,ME,2021-11-06,40,2021-11-06
Maine,ME,2021-11-13,23,2021-11-13
Maine,ME,2021-11-20,41,2021-11-20
Maine,ME,2021-11-27,32,2021-11-27
Maine,ME,2021-12-04,33,2021-12-04
Maine,ME,2021-12-11,31,2021-12-11
Maine,ME,2021-12-18,74,2021-12-18
Maine,ME,2021-12-25,33,2021-12-25
Maine,ME,2022-01-01,57,2022-01-01
Maine,ME,2022-01-08,72,2022-01-08
Maine,ME,2022-01-15,55,2022-01-15
Maine,ME,2022-01-22,40,2022-01-22
Maine,ME,2022-01-29,40,2022-01-29
Maine,ME,2022-02-05,65,2022-02-05
Maine,ME,2022-02-12,25,2022-02-12
Maine,ME,2022-02-19,132,2022-02-19
Maine,ME,2022-02-26,104,2022-02-26
Maine,ME,2022-03-05,69,2022-03-05
Maine,ME,2022-03-12,11,2022-03-12
Maine,ME,2022-03-19,37,2022-03-19
Maine,ME,2022-03-26,13,2022-03-26
Maine,ME,2022-04-02,7,2022-04-02
Maine,ME,2022-04-09,21,2022-04-09
Maine,ME,2022-04-16,54,2022-04-16
Maine,ME,2022-04-23,4,2022-04-23
Maine,ME,2022-04-30,6,2022-04-30
Maine,ME,2022-05-07,39,2022-05-07
Maine,ME,2022-05-14,10,2022-05-14
Maine,ME,2022-05-21,7,2022-05-21
Maine,ME,2022-05-28,4,2022-05-28
Maine,ME,2022-06-04,36,2022-06-04
Maine,ME,2022-06-11,21,2022-06-11
Maine,ME,2022-06-18,5,2022-06-18
Maine,ME,2022-06-25,4,2022-06-25
Maine,ME,2022-07-02,7,2022-07-02
Maine,ME,2022-07-09,42,2022-07-09
Maine,ME,2022-07-16,3,2022-07-16
Maine,ME,2022-07-23,1,2022-07-23
Maine,ME,2022-07-30,2,2022-07-30
Maine,ME,2022-08-06,26,2022-08-06
Maine,ME,2022-08-13,0,2022-08-13
Maine,ME,2022-08-20,6,2022-08-20
Maine,ME,2022-08-27,9,2022-08-27
Maine,ME,2022-09-03,5,2022-09-03
Maine,ME,2022-09-10,38,2022-09-10
Maine,ME,2022-09-17,14,2022-09-17
Maine,ME,2022-09-24,7,2022-09-24
Maine,ME,2022-10-01,9,2022-10-01
Maine,ME,2022-10-08,30,2022-10-08
Maine,ME,2022-10-15,14,2022-10-15
Maine,ME,2022-10-22,10,2022-10-22
Maine,ME,2022-10-29,13,2022-10-29
Maine,ME,2022-11-05,31,2022-11-05
Maine,ME,2022-11-12,33,2022-11-12
Maine,ME,2022-11-19,6,2022-11-19
Maine,ME,2022-11-26,3,2022-11-26
Maine,ME,2022-12-03,7,2022-12-03
Maine,ME,2022-12-10,47,2022-12-10
Maine,ME,2022-12-17,2,2022-12-17
Maine,ME,2022-12-24,2,2022-12-24
Maine,ME,2022-12-31,10,2022-12-31
Maine,ME,2023-01-07,13,2023-01-07
Maine,ME,2023-01-14,50,2023-01-14
Maine,ME,2023-01-21,2,2023-01-21
Maine,ME,2023-01-28,7,2023-01-28
Maine,ME,2023-02-04,2,2023-02-04
Maine,ME,2023-02-11,34,2023-02-11
Maine,ME,2023-02-18,11,2023-02-18
Maine,ME,2023-02-25,9,2023-02-25
Maine,ME,2023-03-04,4,2023-03-04
Maine,ME,2023-03-11,7,2023-03-11
Maryland,MD,2020-01-25,0,2020-01-25
Maryland,MD,2020-02-01,0,2020-02-01
Maryland,MD,2020-02-08,0,2020-02-08
Maryland,MD,2020-02-15,0,2020-02-15
Maryland,MD,2020-02-22,0,2020-02-22
Maryland,MD,2020-02-29,0,2020-02-29
Maryland,MD,2020-03-07,0,2020-03-07
Maryland,MD,2020-03-14,0,2020-03-14
Maryland,MD,2020-03-21,2,2020-03-21
Maryland,MD,2020-03-28,2,2020-03-28
Maryland,MD,2020-04-04,50,2020-04-04
Maryland,MD,2020-04-11,151,2020-04-11
Maryland,MD,2020-04-18,213,2020-04-18
Maryland,MD,2020-04-25,339,2020-04-25
Maryland,MD,2020-05-02,415,2020-05-02
Maryland,MD,2020-05-09,348,2020-05-09
Maryland,MD,2020-05-16,353,2020-05-16
Maryland,MD,2020-05-23,317,2020-05-23
Maryland,MD,2020-05-30,270,2020-05-30
Maryland,MD,2020-06-06,247,2020-06-06
Maryland,MD,2020-06-13,185,2020-06-13
Maryland,MD,2020-06-20,140,2020-06-20
Maryland,MD,2020-06-27,108,2020-06-27
Maryland,MD,2020-07-04,79,2020-07-04
Maryland,MD,2020-07-11,78,2020-07-11
Maryland,MD,2020-07-18,64,2020-07-18
Maryland,MD,2020-07-25,63,2020-07-25
Maryland,MD,2020-08-01,72,2020-08-01
Maryland,MD,2020-08-08,69,2020-08-08
Maryland,MD,2020-08-15,65,2020-08-15
Maryland,MD,2020-08-22,48,2020-08-22
Maryland,MD,2020-08-29,61,2020-08-29
Maryland,MD,2020-09-05,54,2020-09-05
Maryland,MD,2020-09-12,38,2020-09-12
Maryland,MD,2020-09-19,40,2020-09-19
Maryland,MD,2020-09-26,48,2020-09-26
Maryland,MD,2020-10-03,33,2020-10-03
Maryland,MD,2020-10-10,34,2020-10-10
Maryland,MD,2020-10-17,49,2020-10-17
Maryland,MD,2020-10-24,48,2020-10-24
Maryland,MD,2020-10-31,59,2020-10-31
Maryland,MD,2020-11-07,59,2020-11-07
Maryland,MD,2020-11-14,79,2020-11-14
Maryland,MD,2020-11-21,132,2020-11-21
Maryland,MD,2020-11-28,161,2020-11-28
Maryland,MD,2020-12-05,221,2020-12-05
Maryland,MD,2020-12-12,277,2020-12-12
Maryland,MD,2020-12-19,304,2020-12-19
Maryland,MD,2020-12-26,280,2020-12-26
Maryland,MD,2021-01-02,278,2021-01-02
Maryland,MD,2021-01-09,285,2021-01-09
Maryland,MD,2021-01-16,271,2021-01-16
Maryland,MD,2021-01-23,308,2021-01-23
Maryland,MD,2021-01-30,286,2021-01-30
Maryland,MD,2021-02-06,214,2021-02-06
Maryland,MD,2021-02-13,201,2021-02-13
Maryland,MD,2021-02-20,158,2021-02-20
Maryland,MD,2021-02-27,166,2021-02-27
Maryland,MD,2021-03-06,84,2021-03-06
Maryland,MD,2021-03-13,100,2021-03-13
Maryland,MD,2021-03-20,124,2021-03-20
Maryland,MD,2021-03-27,82,2021-03-27
Maryland,MD,2021-04-03,81,2021-04-03
Maryland,MD,2021-04-10,104,2021-04-10
Maryland,MD,2021-04-17,101,2021-04-17
Maryland,MD,2021-04-24,109,2021-04-24
Maryland,MD,2021-05-01,97,2021-05-01
Maryland,MD,2021-05-08,110,2021-05-08
Maryland,MD,2021-05-15,71,2021-05-15
Maryland,MD,2021-05-22,80,2021-05-22
Maryland,MD,2021-05-29,612,2021-05-29
Maryland,MD,2021-06-05,41,2021-06-05
Maryland,MD,2021-06-12,48,2021-06-12
Maryland,MD,2021-06-19,33,2021-06-19
Maryland,MD,2021-06-26,30,2021-06-26
Maryland,MD,2021-07-03,17,2021-07-03
Maryland,MD,2021-07-10,15,2021-07-10
Maryland,MD,2021-07-17,19,2021-07-17
Maryland,MD,2021-07-24,26,2021-07-24
Maryland,MD,2021-07-31,16,2021-07-31
Maryland,MD,2021-08-07,27,2021-08-07
Maryland,MD,2021-08-14,36,2021-08-14
Maryland,MD,2021-08-21,44,2021-08-21
Maryland,MD,2021-08-28,42,2021-08-28
Maryland,MD,2021-09-04,69,2021-09-04
Maryland,MD,2021-09-11,80,2021-09-11
Maryland,MD,2021-09-18,114,2021-09-18
Maryland,MD,2021-09-25,104,2021-09-25
Maryland,MD,2021-10-02,94,2021-10-02
Maryland,MD,2021-10-09,108,2021-10-09
Maryland,MD,2021-10-16,126,2021-10-16
Maryland,MD,2021-10-23,94,2021-10-23
Maryland,MD,2021-10-30,94,2021-10-30
Maryland,MD,2021-11-06,98,2021-11-06
Maryland,MD,2021-11-13,68,2021-11-13
Maryland,MD,2021-11-20,85,2021-11-20
Maryland,MD,2021-11-27,53,2021-11-27
Maryland,MD,2021-12-04,76,2021-12-04
Maryland,MD,2021-12-11,0,2021-12-11
Maryland,MD,2021-12-18,0,2021-12-18
Maryland,MD,2021-12-25,0,2021-12-25
Maryland,MD,2022-01-01,415,2022-01-01
Maryland,MD,2022-01-08,312,2022-01-08
Maryland,MD,2022-01-15,411,2022-01-15
Maryland,MD,2022-01-22,436,2022-01-22
Maryland,MD,2022-01-29,435,2022-01-29
Maryland,MD,2022-02-05,289,2022-02-05
Maryland,MD,2022-02-12,258,2022-02-12
Maryland,MD,2022-02-19,146,2022-02-19
Maryland,MD,2022-02-26,119,2022-02-26
Maryland,MD,2022-03-05,90,2022-03-05
Maryland,MD,2022-03-12,80,2022-03-12
Maryland,MD,2022-03-19,51,2022-03-19
Maryland,MD,2022-03-26,39,2022-03-26
Maryland,MD,2022-04-02,31,2022-04-02
Maryland,MD,2022-04-09,22,2022-04-09
Maryland,MD,2022-04-16,29,2022-04-16
Maryland,MD,2022-04-23,21,2022-04-23
Maryland,MD,2022-04-30,29,2022-04-30
Maryland,MD,2022-05-07,37,2022-05-07
Maryland,MD,2022-05-14,33,2022-05-14
Maryland,MD,2022-05-21,28,2022-05-21
Maryland,MD,2022-05-28,38,2022-05-28
Maryland,MD,2022-06-04,34,2022-06-04
Maryland,MD,2022-06-11,42,2022-06-11
Maryland,MD,2022-06-18,51,2022-06-18
Maryland,MD,2022-06-25,40,2022-06-25
Maryland,MD,2022-07-02,41,2022-07-02
Maryland,MD,2022-07-09,36,2022-07-09
Maryland,MD,2022-07-16,36,2022-07-16
Maryland,MD,2022-07-23,40,2022-07-23
Maryland,MD,2022-07-30,63,2022-07-30
Maryland,MD,2022-08-06,39,2022-08-06
Maryland,MD,2022-08-13,49,2022-08-13
Maryland,MD,2022-08-20,46,2022-08-20
Maryland,MD,2022-08-27,46,2022-08-27
Maryland,MD,2022-09-03,53,2022-09-03
Maryland,MD,2022-09-10,40,2022-09-10
Maryland,MD,2022-09-17,47,2022-09-17
Maryland,MD,2022-09-24,59,2022-09-24
Maryland,MD,2022-10-01,46,2022-10-01
Maryland,MD,2022-10-08,32,2022-10-08
Maryland,MD,2022-10-15,44,2022-10-15
Maryland,MD,2022-10-22,35,2022-10-22
Maryland,MD,2022-10-29,41,2022-10-29
Maryland,MD,2022-11-05,43,2022-11-05
Maryland,MD,2022-11-12,25,2022-11-12
Maryland,MD,2022-11-19,48,2022-11-19
Maryland,MD,2022-11-26,31,2022-11-26
Maryland,MD,2022-12-03,50,2022-12-03
Maryland,MD,2022-12-10,52,2022-12-10
Maryland,MD,2022-12-17,51,2022-12-17
Maryland,MD,2022-12-24,49,2022-12-24
Maryland,MD,2022-12-31,56,2022-12-31
Maryland,MD,2023-01-07,73,2023-01-07
Maryland,MD,2023-01-14,70,2023-01-14
Maryland,MD,2023-01-21,72,2023-01-21
Maryland,MD,2023-01-28,61,2023-01-28
Maryland,MD,2023-02-04,60,2023-02-04
Maryland,MD,2023-02-11,65,2023-02-11
Maryland,MD,2023-02-18,55,2023-02-18
Maryland,MD,2023-02-25,43,2023-02-25
Maryland,MD,2023-03-04,56,2023-03-04
Maryland,MD,2023-03-11,32,2023-03-11
Massachusetts,MA,2020-01-25,0,2020-01-25
Massachusetts,MA,2020-02-01,0,2020-02-01
Massachusetts,MA,2020-02-08,0,2020-02-08
Massachusetts,MA,2020-02-15,0,2020-02-15
Massachusetts,MA,2020-02-22,0,2020-02-22
Massachusetts,MA,2020-02-29,0,2020-02-29
Massachusetts,MA,2020-03-07,0,2020-03-07
Massachusetts,MA,2020-03-14,0,2020-03-14
Massachusetts,MA,2020-03-21,1,2020-03-21
Massachusetts,MA,2020-03-28,37,2020-03-28
Massachusetts,MA,2020-04-04,172,2020-04-04
Massachusetts,MA,2020-04-11,465,2020-04-11
Massachusetts,MA,2020-04-18,712,2020-04-18
Massachusetts,MA,2020-04-25,1332,2020-04-25
Massachusetts,MA,2020-05-02,1125,2020-05-02
Massachusetts,MA,2020-05-09,995,2020-05-09
Massachusetts,MA,2020-05-16,865,2020-05-16
Massachusetts,MA,2020-05-23,599,2020-05-23
Massachusetts,MA,2020-05-30,462,2020-05-30
Massachusetts,MA,2020-06-06,518,2020-06-06
Massachusetts,MA,2020-06-13,285,2020-06-13
Massachusetts,MA,2020-06-20,249,2020-06-20
Massachusetts,MA,2020-06-27,215,2020-06-27
Massachusetts,MA,2020-07-04,127,2020-07-04
Massachusetts,MA,2020-07-11,102,2020-07-11
Massachusetts,MA,2020-07-18,21,2020-07-18
Massachusetts,MA,2020-07-25,1,2020-07-25
Massachusetts,MA,2020-08-01,1,2020-08-01
Massachusetts,MA,2020-08-08,0,2020-08-08
Massachusetts,MA,2020-08-15,0,2020-08-15
Massachusetts,MA,2020-08-22,11,2020-08-22
Massachusetts,MA,2020-08-29,31,2020-08-29
Massachusetts,MA,2020-09-05,25,2020-09-05
Massachusetts,MA,2020-09-12,25,2020-09-12
Massachusetts,MA,2020-09-19,33,2020-09-19
Massachusetts,MA,2020-09-26,22,2020-09-26
Massachusetts,MA,2020-10-03,27,2020-10-03
Massachusetts,MA,2020-10-10,30,2020-10-10
Massachusetts,MA,2020-10-17,58,2020-10-17
Massachusetts,MA,2020-10-24,52,2020-10-24
Massachusetts,MA,2020-10-31,71,2020-10-31
Massachusetts,MA,2020-11-07,83,2020-11-07
Massachusetts,MA,2020-11-14,96,2020-11-14
Massachusetts,MA,2020-11-21,115,2020-11-21
Massachusetts,MA,2020-11-28,132,2020-11-28
Massachusetts,MA,2020-12-05,198,2020-12-05
Massachusetts,MA,2020-12-12,284,2020-12-12
Massachusetts,MA,2020-12-19,286,2020-12-19
Massachusetts,MA,2020-12-26,312,2020-12-26
Massachusetts,MA,2021-01-02,412,2021-01-02
Massachusetts,MA,2021-01-09,482,2021-01-09
Massachusetts,MA,2021-01-16,424,2021-01-16
Massachusetts,MA,2021-01-23,409,2021-01-23
Massachusetts,MA,2021-01-30,341,2021-01-30
Massachusetts,MA,2021-02-06,337,2021-02-06
Massachusetts,MA,2021-02-13,343,2021-02-13
Massachusetts,MA,2021-02-20,222,2021-02-20
Massachusetts,MA,2021-02-27,176,2021-02-27
Massachusetts,MA,2021-03-06,146,2021-03-06
Massachusetts,MA,2021-03-13,113,2021-03-13
Massachusetts,MA,2021-03-20,91,2021-03-20
Massachusetts,MA,2021-03-27,107,2021-03-27
Massachusetts,MA,2021-04-03,72,2021-04-03
Massachusetts,MA,2021-04-10,87,2021-04-10
Massachusetts,MA,2021-04-17,68,2021-04-17
Massachusetts,MA,2021-04-24,79,2021-04-24
Massachusetts,MA,2021-05-01,71,2021-05-01
Massachusetts,MA,2021-05-08,58,2021-05-08
Massachusetts,MA,2021-05-15,61,2021-05-15
Massachusetts,MA,2021-05-22,64,2021-05-22
Massachusetts,MA,2021-05-29,49,2021-05-29
Massachusetts,MA,2021-06-05,35,2021-06-05
Massachusetts,MA,2021-06-12,29,2021-06-12
Massachusetts,MA,2021-06-19,25,2021-06-19
Massachusetts,MA,2021-06-26,18,2021-06-26
Massachusetts,MA,2021-07-03,9,2021-07-03
Massachusetts,MA,2021-07-10,15,2021-07-10
Massachusetts,MA,2021-07-17,28,2021-07-17
Massachusetts,MA,2021-07-24,26,2021-07-24
Massachusetts,MA,2021-07-31,31,2021-07-31
Massachusetts,MA,2021-08-07,12,2021-08-07
Massachusetts,MA,2021-08-14,46,2021-08-14
Massachusetts,MA,2021-08-21,35,2021-08-21
Massachusetts,MA,2021-08-28,47,2021-08-28
Massachusetts,MA,2021-09-04,59,2021-09-04
Massachusetts,MA,2021-09-11,74,2021-09-11
Massachusetts,MA,2021-09-18,93,2021-09-18
Massachusetts,MA,2021-09-25,99,2021-09-25
Massachusetts,MA,2021-10-02,96,2021-10-02
Massachusetts,MA,2021-10-09,93,2021-10-09
Massachusetts,MA,2021-10-16,81,2021-10-16
Massachusetts,MA,2021-10-23,75,2021-10-23
Massachusetts,MA,2021-10-30,75,2021-10-30
Massachusetts,MA,2021-11-06,84,2021-11-06
Massachusetts,MA,2021-11-13,71,2021-11-13
Massachusetts,MA,2021-11-20,98,2021-11-20
Massachusetts,MA,2021-11-27,81,2021-11-27
Massachusetts,MA,2021-12-04,129,2021-12-04
Massachusetts,MA,2021-12-11,138,2021-12-11
Massachusetts,MA,2021-12-18,188,2021-12-18
Massachusetts,MA,2021-12-25,204,2021-12-25
Massachusetts,MA,2022-01-01,217,2022-01-01
Massachusetts,MA,2022-01-08,310,2022-01-08
Massachusetts,MA,2022-01-15,354,2022-01-15
Massachusetts,MA,2022-01-22,446,2022-01-22
Massachusetts,MA,2022-01-29,503,2022-01-29
Massachusetts,MA,2022-02-05,432,2022-02-05
Massachusetts,MA,2022-02-12,349,2022-02-12
Massachusetts,MA,2022-02-19,266,2022-02-19
Massachusetts,MA,2022-02-26,239,2022-02-26
Massachusetts,MA,2022-03-05,195,2022-03-05
Massachusetts,MA,2022-03-12,163,2022-03-12
Massachusetts,MA,2022-03-19,57,2022-03-19
Massachusetts,MA,2022-03-26,43,2022-03-26
Massachusetts,MA,2022-04-02,43,2022-04-02
Massachusetts,MA,2022-04-09,28,2022-04-09
Massachusetts,MA,2022-04-16,33,2022-04-16
Massachusetts,MA,2022-04-23,46,2022-04-23
Massachusetts,MA,2022-04-30,41,2022-04-30
Massachusetts,MA,2022-05-07,71,2022-05-07
Massachusetts,MA,2022-05-14,59,2022-05-14
Massachusetts,MA,2022-05-21,85,2022-05-21
Massachusetts,MA,2022-05-28,95,2022-05-28
Massachusetts,MA,2022-06-04,89,2022-06-04
Massachusetts,MA,2022-06-11,71,2022-06-11
Massachusetts,MA,2022-06-18,84,2022-06-18
Massachusetts,MA,2022-06-25,72,2022-06-25
Massachusetts,MA,2022-07-02,62,2022-07-02
Massachusetts,MA,2022-07-09,82,2022-07-09
Massachusetts,MA,2022-07-16,33,2022-07-16
Massachusetts,MA,2022-07-23,58,2022-07-23
Massachusetts,MA,2022-07-30,48,2022-07-30
Massachusetts,MA,2022-08-06,48,2022-08-06
Massachusetts,MA,2022-08-13,61,2022-08-13
Massachusetts,MA,2022-08-20,58,2022-08-20
Massachusetts,MA,2022-08-27,47,2022-08-27
Massachusetts,MA,2022-09-03,74,2022-09-03
Massachusetts,MA,2022-09-10,71,2022-09-10
Massachusetts,MA,2022-09-17,52,2022-09-17
Massachusetts,MA,2022-09-24,59,2022-09-24
Massachusetts,MA,2022-10-01,59,2022-10-01
Massachusetts,MA,2022-10-08,65,2022-10-08
Massachusetts,MA,2022-10-15,70,2022-10-15
Massachusetts,MA,2022-10-22,81,2022-10-22
Massachusetts,MA,2022-10-29,100,2022-10-29
Massachusetts,MA,2022-11-05,84,2022-11-05
Massachusetts,MA,2022-11-12,103,2022-11-12
Massachusetts,MA,2022-11-19,94,2022-11-19
Massachusetts,MA,2022-11-26,93,2022-11-26
Massachusetts,MA,2022-12-03,91,2022-12-03
Massachusetts,MA,2022-12-10,86,2022-12-10
Massachusetts,MA,2022-12-17,109,2022-12-17
Massachusetts,MA,2022-12-24,109,2022-12-24
Massachusetts,MA,2022-12-31,147,2022-12-31
Massachusetts,MA,2023-01-07,155,2023-01-07
Massachusetts,MA,2023-01-14,162,2023-01-14
Massachusetts,MA,2023-01-21,146,2023-01-21
Massachusetts,MA,2023-01-28,189,2023-01-28
Massachusetts,MA,2023-02-04,177,2023-02-04
Massachusetts,MA,2023-02-11,130,2023-02-11
Massachusetts,MA,2023-02-18,127,2023-02-18
Massachusetts,MA,2023-02-25,103,2023-02-25
Massachusetts,MA,2023-03-04,118,2023-03-04
Massachusetts,MA,2023-03-11,0,2023-03-11
Michigan,MI,2020-01-25,0,2020-01-25
Michigan,MI,2020-02-01,0,2020-02-01
Michigan,MI,2020-02-08,0,2020-02-08
Michigan,MI,2020-02-15,0,2020-02-15
Michigan,MI,2020-02-22,0,2020-02-22
Michigan,MI,2020-02-29,0,2020-02-29
Michigan,MI,2020-03-07,0,2020-03-07
Michigan,MI,2020-03-14,1,2020-03-14
Michigan,MI,2020-03-21,5,2020-03-21
