state,USPS,datew,incidI,date
Arkansas,AR,2021-04-03,1110,2021-04-03
Arkansas,AR,2021-04-10,1083,2021-04-10
Arkansas,AR,2021-04-17,1354,2021-04-17
Arkansas,AR,2021-04-24,1235,2021-04-24
Arkansas,AR,2021-05-01,1326,2021-05-01
Arkansas,AR,2021-05-08,1447,2021-05-08
Arkansas,AR,2021-05-15,1272,2021-05-15
Arkansas,AR,2021-05-22,1353,2021-05-22
Arkansas,AR,2021-05-29,1250,2021-05-29
Arkansas,AR,2021-06-05,1055,2021-06-05
Arkansas,AR,2021-06-12,1528,2021-06-12
Arkansas,AR,2021-06-19,1599,2021-06-19
Arkansas,AR,2021-06-26,1782,2021-06-26
Arkansas,AR,2021-07-03,3325,2021-07-03
Arkansas,AR,2021-07-10,4881,2021-07-10
Arkansas,AR,2021-07-17,7120,2021-07-17
Arkansas,AR,2021-07-24,11748,2021-07-24
Arkansas,AR,2021-07-31,12124,2021-07-31
Arkansas,AR,2021-08-07,16456,2021-08-07
Arkansas,AR,2021-08-14,15382,2021-08-14
Arkansas,AR,2021-08-21,15737,2021-08-21
Arkansas,AR,2021-08-28,14569,2021-08-28
Arkansas,AR,2021-09-04,14127,2021-09-04
Arkansas,AR,2021-09-11,11162,2021-09-11
Arkansas,AR,2021-09-18,10432,2021-09-18
Arkansas,AR,2021-09-25,7916,2021-09-25
Arkansas,AR,2021-10-02,5343,2021-10-02
Arkansas,AR,2021-10-09,4829,2021-10-09
Arkansas,AR,2021-10-16,4168,2021-10-16
Arkansas,AR,2021-10-23,3426,2021-10-23
Arkansas,AR,2021-10-30,2995,2021-10-30
Arkansas,AR,2021-11-06,2985,2021-11-06
Arkansas,AR,2021-11-13,3474,2021-11-13
Arkansas,AR,2021-11-20,4413,2021-11-20
Arkansas,AR,2021-11-27,3347,2021-11-27
Arkansas,AR,2021-12-04,5760,2021-12-04
Arkansas,AR,2021-12-11,5235,2021-12-11
Arkansas,AR,2021-12-18,5034,2021-12-18
Arkansas,AR,2021-12-25,6749,2021-12-25
Arkansas,AR,2022-01-01,20650,2022-01-01
Arkansas,AR,2022-01-08,42373,2022-01-08
Arkansas,AR,2022-01-15,62776,2022-01-15
Arkansas,AR,2022-01-22,59044,2022-01-22
Arkansas,AR,2022-01-29,33227,2022-01-29
Arkansas,AR,2022-02-05,25300,2022-02-05
Arkansas,AR,2022-02-12,12715,2022-02-12
Arkansas,AR,2022-02-19,7849,2022-02-19
Arkansas,AR,2022-02-26,5006,2022-02-26
Arkansas,AR,2022-03-05,3969,2022-03-05
Arkansas,AR,2022-03-12,3301,2022-03-12
Arkansas,AR,2022-03-19,3819,2022-03-19
Arkansas,AR,2022-03-26,2495,2022-03-26
Arkansas,AR,2022-04-02,575,2022-04-02
Arkansas,AR,2022-04-09,565,2022-04-09
Arkansas,AR,2022-04-16,545,2022-04-16
Arkansas,AR,2022-04-23,746,2022-04-23
Arkansas,AR,2022-04-30,911,2022-04-30
Arkansas,AR,2022-05-07,1173,2022-05-07
Arkansas,AR,2022-05-14,1440,2022-05-14
Arkansas,AR,2022-05-21,1974,2022-05-21
Arkansas,AR,2022-05-28,2371,2022-05-28
Arkansas,AR,2022-06-04,2832,2022-06-04
Arkansas,AR,2022-06-11,4107,2022-06-11
Arkansas,AR,2022-06-18,4963,2022-06-18
Arkansas,AR,2022-06-25,5786,2022-06-25
Arkansas,AR,2022-07-02,7716,2022-07-02
Arkansas,AR,2022-07-09,8431,2022-07-09
Arkansas,AR,2022-07-16,9337,2022-07-16
Arkansas,AR,2022-07-23,8988,2022-07-23
Arkansas,AR,2022-07-30,8580,2022-07-30
Arkansas,AR,2022-08-06,6767,2022-08-06
Arkansas,AR,2022-08-13,6302,2022-08-13
Arkansas,AR,2022-08-20,6055,2022-08-20
Arkansas,AR,2022-08-27,6477,2022-08-27
Arkansas,AR,2022-09-03,6849,2022-09-03
Arkansas,AR,2022-09-10,5459,2022-09-10
Arkansas,AR,2022-09-17,4650,2022-09-17
Arkansas,AR,2022-09-24,3468,2022-09-24
Arkansas,AR,2022-10-01,2310,2022-10-01
Arkansas,AR,2022-10-08,2084,2022-10-08
Arkansas,AR,2022-10-15,1822,2022-10-15
Arkansas,AR,2022-10-22,2020,2022-10-22
Arkansas,AR,2022-10-29,1761,2022-10-29
Arkansas,AR,2022-11-05,1708,2022-11-05
Arkansas,AR,2022-11-12,2352,2022-11-12
Arkansas,AR,2022-11-19,1728,2022-11-19
Arkansas,AR,2022-11-26,1746,2022-11-26
Arkansas,AR,2022-12-03,3744,2022-12-03
Arkansas,AR,2022-12-10,3528,2022-12-10
Arkansas,AR,2022-12-17,3720,2022-12-17
Arkansas,AR,2022-12-24,3464,2022-12-24
Arkansas,AR,2022-12-31,3924,2022-12-31
Arkansas,AR,2023-01-07,3445,2023-01-07
Arkansas,AR,2023-01-14,2747,2023-01-14
Arkansas,AR,2023-01-21,2395,2023-01-21
Arkansas,AR,2023-01-28,2073,2023-01-28
Arkansas,AR,2023-02-04,1637,2023-02-04
Arkansas,AR,2023-02-11,1568,2023-02-11
Arkansas,AR,2023-02-18,2661,2023-02-18
Arkansas,AR,2023-02-25,2275,2023-02-25
Arkansas,AR,2023-03-04,1496,2023-03-04
Arkansas,AR,2023-03-11,1093,2023-03-11
California,CA,2020-01-25,0,2020-01-25
California,CA,2020-02-01,3,2020-02-01
California,CA,2020-02-08,3,2020-02-08
California,CA,2020-02-15,2,2020-02-15
California,CA,2020-02-22,2,2020-02-22
California,CA,2020-02-29,3,2020-02-29
California,CA,2020-03-07,81,2020-03-07
California,CA,2020-03-14,241,2020-03-14
California,CA,2020-03-21,1061,2020-03-21
California,CA,2020-03-28,6118,2020-03-28
California,CA,2020-04-04,9358,2020-04-04
California,CA,2020-04-11,8627,2020-04-11
California,CA,2020-04-18,9181,2020-04-18
California,CA,2020-04-25,11790,2020-04-25
California,CA,2020-05-02,11451,2020-05-02
California,CA,2020-05-09,13378,2020-05-09
California,CA,2020-05-16,12208,2020-05-16
California,CA,2020-05-23,14077,2020-05-23
California,CA,2020-05-30,17986,2020-05-30
California,CA,2020-06-06,18378,2020-06-06
California,CA,2020-06-13,20765,2020-06-13
California,CA,2020-06-20,26769,2020-06-20
California,CA,2020-06-27,39932,2020-06-27
California,CA,2020-07-04,49494,2020-07-04
California,CA,2020-07-11,61250,2020-07-11
California,CA,2020-07-18,62557,2020-07-18
California,CA,2020-07-25,66880,2020-07-25
California,CA,2020-08-01,57986,2020-08-01
California,CA,2020-08-08,46413,2020-08-08
California,CA,2020-08-15,65502,2020-08-15
California,CA,2020-08-22,41872,2020-08-22
California,CA,2020-08-29,36280,2020-08-29
California,CA,2020-09-05,32449,2020-09-05
California,CA,2020-09-12,23025,2020-09-12
California,CA,2020-09-19,24011,2020-09-19
California,CA,2020-09-26,24654,2020-09-26
California,CA,2020-10-03,23631,2020-10-03
California,CA,2020-10-10,23439,2020-10-10
California,CA,2020-10-17,21876,2020-10-17
California,CA,2020-10-24,31733,2020-10-24
California,CA,2020-10-31,29834,2020-10-31
California,CA,2020-11-07,41873,2020-11-07
California,CA,2020-11-14,57118,2020-11-14
California,CA,2020-11-21,89098,2020-11-21
California,CA,2020-11-28,101640,2020-11-28
California,CA,2020-12-05,155691,2020-12-05
California,CA,2020-12-12,225121,2020-12-12
California,CA,2020-12-19,310548,2020-12-19
California,CA,2020-12-26,277574,2020-12-26
California,CA,2021-01-02,282372,2021-01-02
California,CA,2021-01-09,295678,2021-01-09
California,CA,2021-01-16,278911,2021-01-16
California,CA,2021-01-23,172340,2021-01-23
California,CA,2021-01-30,139182,2021-01-30
California,CA,2021-02-06,98940,2021-02-06
California,CA,2021-02-13,70839,2021-02-13
California,CA,2021-02-20,46798,2021-02-20
California,CA,2021-02-27,38740,2021-02-27
California,CA,2021-03-06,31349,2021-03-06
California,CA,2021-03-13,24392,2021-03-13
California,CA,2021-03-20,20587,2021-03-20
California,CA,2021-03-27,18753,2021-03-27
California,CA,2021-04-03,18793,2021-04-03
California,CA,2021-04-10,23045,2021-04-10
California,CA,2021-04-17,18468,2021-04-17
California,CA,2021-04-24,14298,2021-04-24
California,CA,2021-05-01,14028,2021-05-01
California,CA,2021-05-08,13120,2021-05-08
California,CA,2021-05-15,11271,2021-05-15
California,CA,2021-05-22,8896,2021-05-22
California,CA,2021-05-29,12584,2021-05-29
California,CA,2021-06-05,6319,2021-06-05
California,CA,2021-06-12,7094,2021-06-12
California,CA,2021-06-19,6751,2021-06-19
California,CA,2021-06-26,10362,2021-06-26
California,CA,2021-07-03,11296,2021-07-03
California,CA,2021-07-10,13334,2021-07-10
California,CA,2021-07-17,27322,2021-07-17
California,CA,2021-07-24,44398,2021-07-24
California,CA,2021-07-31,59492,2021-07-31
California,CA,2021-08-07,96338,2021-08-07
California,CA,2021-08-14,88434,2021-08-14
California,CA,2021-08-21,108073,2021-08-21
California,CA,2021-08-28,95570,2021-08-28
California,CA,2021-09-04,96883,2021-09-04
California,CA,2021-09-11,68115,2021-09-11
California,CA,2021-09-18,68293,2021-09-18
California,CA,2021-09-25,41604,2021-09-25
California,CA,2021-10-02,52032,2021-10-02
California,CA,2021-10-09,42452,2021-10-09
California,CA,2021-10-16,37365,2021-10-16
California,CA,2021-10-23,40225,2021-10-23
California,CA,2021-10-30,43569,2021-10-30
California,CA,2021-11-06,43968,2021-11-06
California,CA,2021-11-13,44453,2021-11-13
California,CA,2021-11-20,32155,2021-11-20
California,CA,2021-11-27,24728,2021-11-27
California,CA,2021-12-04,45750,2021-12-04
California,CA,2021-12-11,47286,2021-12-11
California,CA,2021-12-18,48402,2021-12-18
California,CA,2021-12-25,89723,2021-12-25
California,CA,2022-01-01,233487,2022-01-01
California,CA,2022-01-08,542012,2022-01-08
California,CA,2022-01-15,852480,2022-01-15
California,CA,2022-01-22,769786,2022-01-22
California,CA,2022-01-29,595665,2022-01-29
California,CA,2022-02-05,317560,2022-02-05
California,CA,2022-02-12,204047,2022-02-12
California,CA,2022-02-19,96139,2022-02-19
California,CA,2022-02-26,66108,2022-02-26
California,CA,2022-03-05,42521,2022-03-05
California,CA,2022-03-12,30865,2022-03-12
California,CA,2022-03-19,29117,2022-03-19
California,CA,2022-03-26,23650,2022-03-26
California,CA,2022-04-02,18589,2022-04-02
California,CA,2022-04-09,23963,2022-04-09
California,CA,2022-04-16,23290,2022-04-16
California,CA,2022-04-23,33741,2022-04-23
California,CA,2022-04-30,44303,2022-04-30
California,CA,2022-05-07,55341,2022-05-07
California,CA,2022-05-14,61803,2022-05-14
California,CA,2022-05-21,98905,2022-05-21
California,CA,2022-05-28,111955,2022-05-28
California,CA,2022-06-04,103756,2022-06-04
California,CA,2022-06-11,129319,2022-06-11
California,CA,2022-06-18,104050,2022-06-18
California,CA,2022-06-25,127022,2022-06-25
California,CA,2022-07-02,131579,2022-07-02
California,CA,2022-07-09,117418,2022-07-09
California,CA,2022-07-16,163065,2022-07-16
California,CA,2022-07-23,142240,2022-07-23
California,CA,2022-07-30,129285,2022-07-30
California,CA,2022-08-06,111996,2022-08-06
California,CA,2022-08-13,90024,2022-08-13
California,CA,2022-08-20,77421,2022-08-20
California,CA,2022-08-27,76033,2022-08-27
California,CA,2022-09-03,61567,2022-09-03
California,CA,2022-09-10,44188,2022-09-10
California,CA,2022-09-17,33211,2022-09-17
California,CA,2022-09-24,33561,2022-09-24
California,CA,2022-10-01,32673,2022-10-01
California,CA,2022-10-08,29664,2022-10-08
California,CA,2022-10-15,23831,2022-10-15
California,CA,2022-10-22,22062,2022-10-22
California,CA,2022-10-29,24650,2022-10-29
California,CA,2022-11-05,24542,2022-11-05
California,CA,2022-11-12,26499,2022-11-12
California,CA,2022-11-19,41371,2022-11-19
California,CA,2022-11-26,43801,2022-11-26
California,CA,2022-12-03,55708,2022-12-03
California,CA,2022-12-10,83078,2022-12-10
California,CA,2022-12-17,71378,2022-12-17
California,CA,2022-12-24,64731,2022-12-24
California,CA,2022-12-31,53829,2022-12-31
California,CA,2023-01-07,52190,2023-01-07
California,CA,2023-01-14,47397,2023-01-14
California,CA,2023-01-21,25928,2023-01-21
California,CA,2023-01-28,25364,2023-01-28
California,CA,2023-02-04,26606,2023-02-04
California,CA,2023-02-11,23546,2023-02-11
California,CA,2023-02-18,26849,2023-02-18
California,CA,2023-02-25,23067,2023-02-25
California,CA,2023-03-04,24138,2023-03-04
California,CA,2023-03-11,19520,2023-03-11
Colorado,CO,2020-01-25,0,2020-01-25
Colorado,CO,2020-02-01,0,2020-02-01
Colorado,CO,2020-02-08,0,2020-02-08
Colorado,CO,2020-02-15,0,2020-02-15
Colorado,CO,2020-02-22,0,2020-02-22
Colorado,CO,2020-02-29,0,2020-02-29
Colorado,CO,2020-03-07,8,2020-03-07
Colorado,CO,2020-03-14,95,2020-03-14
Colorado,CO,2020-03-21,372,2020-03-21
Colorado,CO,2020-03-28,1586,2020-03-28
Colorado,CO,2020-04-04,6681,2020-04-04
Colorado,CO,2020-04-11,2735,2020-04-11
Colorado,CO,2020-04-18,2904,2020-04-18
Colorado,CO,2020-04-25,3328,2020-04-25
Colorado,CO,2020-05-02,2798,2020-05-02
Colorado,CO,2020-05-09,2684,2020-05-09
Colorado,CO,2020-05-16,2342,2020-05-16
Colorado,CO,2020-05-23,2009,2020-05-23
Colorado,CO,2020-05-30,1349,2020-05-30
Colorado,CO,2020-06-06,1164,2020-06-06
Colorado,CO,2020-06-13,1240,2020-06-13
Colorado,CO,2020-06-20,1592,2020-06-20
Colorado,CO,2020-06-27,2246,2020-06-27
Colorado,CO,2020-07-04,2852,2020-07-04
Colorado,CO,2020-07-11,3802,2020-07-11
Colorado,CO,2020-07-18,3779,2020-07-18
Colorado,CO,2020-07-25,3501,2020-07-25
Colorado,CO,2020-08-01,2752,2020-08-01
Colorado,CO,2020-08-08,2385,2020-08-08
Colorado,CO,2020-08-15,2020,2020-08-15
Colorado,CO,2020-08-22,2131,2020-08-22
Colorado,CO,2020-08-29,2002,2020-08-29
Colorado,CO,2020-09-05,2238,2020-09-05
Colorado,CO,2020-09-12,2917,2020-09-12
Colorado,CO,2020-09-19,4107,2020-09-19
Colorado,CO,2020-09-26,4324,2020-09-26
Colorado,CO,2020-10-03,5020,2020-10-03
Colorado,CO,2020-10-10,7048,2020-10-10
Colorado,CO,2020-10-17,8937,2020-10-17
Colorado,CO,2020-10-24,11878,2020-10-24
Colorado,CO,2020-10-31,18183,2020-10-31
Colorado,CO,2020-11-07,30771,2020-11-07
Colorado,CO,2020-11-14,36811,2020-11-14
Colorado,CO,2020-11-21,37622,2020-11-21
Colorado,CO,2020-11-28,29755,2020-11-28
Colorado,CO,2020-12-05,34437,2020-12-05
Colorado,CO,2020-12-12,23128,2020-12-12
Colorado,CO,2020-12-19,17586,2020-12-19
Colorado,CO,2020-12-26,13481,2020-12-26
Colorado,CO,2021-01-02,16045,2021-01-02
Colorado,CO,2021-01-09,16789,2021-01-09
Colorado,CO,2021-01-16,12236,2021-01-16
Colorado,CO,2021-01-23,10265,2021-01-23
Colorado,CO,2021-01-30,9169,2021-01-30
Colorado,CO,2021-02-06,8417,2021-02-06
Colorado,CO,2021-02-13,7606,2021-02-13
Colorado,CO,2021-02-20,7346,2021-02-20
Colorado,CO,2021-02-27,7052,2021-02-27
Colorado,CO,2021-03-06,6791,2021-03-06
Colorado,CO,2021-03-13,7017,2021-03-13
Colorado,CO,2021-03-20,7006,2021-03-20
Colorado,CO,2021-03-27,8070,2021-03-27
Colorado,CO,2021-04-03,10060,2021-04-03
Colorado,CO,2021-04-10,11460,2021-04-10
Colorado,CO,2021-04-17,11143,2021-04-17
Colorado,CO,2021-04-24,11770,2021-04-24
Colorado,CO,2021-05-01,11087,2021-05-01
Colorado,CO,2021-05-08,8819,2021-05-08
Colorado,CO,2021-05-15,6850,2021-05-15
Colorado,CO,2021-05-22,5019,2021-05-22
Colorado,CO,2021-05-29,3766,2021-05-29
Colorado,CO,2021-06-05,2943,2021-06-05
Colorado,CO,2021-06-12,2278,2021-06-12
Colorado,CO,2021-06-19,2004,2021-06-19
Colorado,CO,2021-06-26,2229,2021-06-26
Colorado,CO,2021-07-03,2459,2021-07-03
Colorado,CO,2021-07-10,2951,2021-07-10
Colorado,CO,2021-07-17,3537,2021-07-17
Colorado,CO,2021-07-24,4730,2021-07-24
Colorado,CO,2021-07-31,6077,2021-07-31
Colorado,CO,2021-08-07,7708,2021-08-07
Colorado,CO,2021-08-14,8753,2021-08-14
Colorado,CO,2021-08-21,11259,2021-08-21
Colorado,CO,2021-08-28,12290,2021-08-28
Colorado,CO,2021-09-04,13410,2021-09-04
Colorado,CO,2021-09-11,13191,2021-09-11
Colorado,CO,2021-09-18,13297,2021-09-18
Colorado,CO,2021-09-25,12610,2021-09-25
Colorado,CO,2021-10-02,14343,2021-10-02
Colorado,CO,2021-10-09,15281,2021-10-09
Colorado,CO,2021-10-16,14939,2021-10-16
Colorado,CO,2021-10-23,17473,2021-10-23
Colorado,CO,2021-10-30,20635,2021-10-30
Colorado,CO,2021-11-06,23236,2021-11-06
Colorado,CO,2021-11-13,24714,2021-11-13
Colorado,CO,2021-11-20,22103,2021-11-20
Colorado,CO,2021-11-27,16403,2021-11-27
Colorado,CO,2021-12-04,17977,2021-12-04
Colorado,CO,2021-12-11,12307,2021-12-11
Colorado,CO,2021-12-18,13687,2021-12-18
Colorado,CO,2021-12-25,35418,2021-12-25
Colorado,CO,2022-01-01,82079,2022-01-01
Colorado,CO,2022-01-08,127085,2022-01-08
Colorado,CO,2022-01-15,108368,2022-01-15
Colorado,CO,2022-01-22,77357,2022-01-22
Colorado,CO,2022-01-29,45367,2022-01-29
Colorado,CO,2022-02-05,22428,2022-02-05
Colorado,CO,2022-02-12,12138,2022-02-12
Colorado,CO,2022-02-19,7044,2022-02-19
Colorado,CO,2022-02-26,4170,2022-02-26
Colorado,CO,2022-03-05,3347,2022-03-05
Colorado,CO,2022-03-12,2725,2022-03-12
Colorado,CO,2022-03-19,2337,2022-03-19
Colorado,CO,2022-03-26,2137,2022-03-26
Colorado,CO,2022-04-02,2402,2022-04-02
Colorado,CO,2022-04-09,2725,2022-04-09
Colorado,CO,2022-04-16,3800,2022-04-16
Colorado,CO,2022-04-23,4917,2022-04-23
Colorado,CO,2022-04-30,5881,2022-04-30
Colorado,CO,2022-05-07,7859,2022-05-07
Colorado,CO,2022-05-14,10571,2022-05-14
Colorado,CO,2022-05-21,11635,2022-05-21
Colorado,CO,2022-05-28,14068,2022-05-28
Colorado,CO,2022-06-04,15548,2022-06-04
Colorado,CO,2022-06-11,15531,2022-06-11
Colorado,CO,2022-06-18,13677,2022-06-18
Colorado,CO,2022-06-25,13744,2022-06-25
Colorado,CO,2022-07-02,14630,2022-07-02
Colorado,CO,2022-07-09,13039,2022-07-09
Colorado,CO,2022-07-16,12302,2022-07-16
Colorado,CO,2022-07-23,11042,2022-07-23
Colorado,CO,2022-07-30,9845,2022-07-30
Colorado,CO,2022-08-06,8013,2022-08-06
Colorado,CO,2022-08-13,6922,2022-08-13
Colorado,CO,2022-08-20,5057,2022-08-20
Colorado,CO,2022-08-27,4591,2022-08-27
Colorado,CO,2022-09-03,7686,2022-09-03
Colorado,CO,2022-09-10,4730,2022-09-10
Colorado,CO,2022-09-17,6034,2022-09-17
Colorado,CO,2022-09-24,4407,2022-09-24
Colorado,CO,2022-10-01,4935,2022-10-01
Colorado,CO,2022-10-08,4130,2022-10-08
Colorado,CO,2022-10-15,4313,2022-10-15
Colorado,CO,2022-10-22,4738,2022-10-22
Colorado,CO,2022-10-29,4333,2022-10-29
Colorado,CO,2022-11-05,6845,2022-11-05
Colorado,CO,2022-11-12,7467,2022-11-12
Colorado,CO,2022-11-19,8373,2022-11-19
Colorado,CO,2022-11-26,8101,2022-11-26
Colorado,CO,2022-12-03,7949,2022-12-03
Colorado,CO,2022-12-10,7030,2022-12-10
Colorado,CO,2022-12-17,6056,2022-12-17
Colorado,CO,2022-12-24,6318,2022-12-24
Colorado,CO,2022-12-31,4331,2022-12-31
Colorado,CO,2023-01-07,3876,2023-01-07
Colorado,CO,2023-01-14,3314,2023-01-14
Colorado,CO,2023-01-21,8312,2023-01-21
Colorado,CO,2023-01-28,3609,2023-01-28
Colorado,CO,2023-02-04,2363,2023-02-04
Colorado,CO,2023-02-11,1895,2023-02-11
Colorado,CO,2023-02-18,4635,2023-02-18
Colorado,CO,2023-02-25,3449,2023-02-25
Colorado,CO,2023-03-04,3052,2023-03-04
Colorado,CO,2023-03-11,1380,2023-03-11
Connecticut,CT,2020-01-25,0,2020-01-25
Connecticut,CT,2020-02-01,0,2020-02-01
Connecticut,CT,2020-02-08,0,2020-02-08
Connecticut,CT,2020-02-15,0,2020-02-15
Connecticut,CT,2020-02-22,0,2020-02-22
Connecticut,CT,2020-02-29,0,2020-02-29
Connecticut,CT,2020-03-07,0,2020-03-07
Connecticut,CT,2020-03-14,23,2020-03-14
Connecticut,CT,2020-03-21,171,2020-03-21
Connecticut,CT,2020-03-28,1330,2020-03-28
Connecticut,CT,2020-04-04,3752,2020-04-04
Connecticut,CT,2020-04-11,6234,2020-04-11
Connecticut,CT,2020-04-18,6040,2020-04-18
Connecticut,CT,2020-04-25,7033,2020-04-25
Connecticut,CT,2020-05-02,4704,2020-05-02
Connecticut,CT,2020-05-09,3697,2020-05-09
Connecticut,CT,2020-05-16,3719,2020-05-16
Connecticut,CT,2020-05-23,3319,2020-05-23
Connecticut,CT,2020-05-30,2030,2020-05-30
Connecticut,CT,2020-06-06,1796,2020-06-06
Connecticut,CT,2020-06-13,1176,2020-06-13
Connecticut,CT,2020-06-20,721,2020-06-20
Connecticut,CT,2020-06-27,491,2020-06-27
Connecticut,CT,2020-07-04,511,2020-07-04
Connecticut,CT,2020-07-11,570,2020-07-11
Connecticut,CT,2020-07-18,606,2020-07-18
Connecticut,CT,2020-07-25,883,2020-07-25
Connecticut,CT,2020-08-01,1034,2020-08-01
Connecticut,CT,2020-08-08,510,2020-08-08
Connecticut,CT,2020-08-15,577,2020-08-15
Connecticut,CT,2020-08-22,646,2020-08-22
Connecticut,CT,2020-08-29,976,2020-08-29
Connecticut,CT,2020-09-05,870,2020-09-05
Connecticut,CT,2020-09-12,961,2020-09-12
Connecticut,CT,2020-09-19,1201,2020-09-19
Connecticut,CT,2020-09-26,1060,2020-09-26
Connecticut,CT,2020-10-03,1710,2020-10-03
Connecticut,CT,2020-10-10,1741,2020-10-10
Connecticut,CT,2020-10-17,2792,2020-10-17
Connecticut,CT,2020-10-24,3222,2020-10-24
Connecticut,CT,2020-10-31,5155,2020-10-31
Connecticut,CT,2020-11-07,6918,2020-11-07
Connecticut,CT,2020-11-14,10520,2020-11-14
Connecticut,CT,2020-11-21,12824,2020-11-21
Connecticut,CT,2020-11-28,11112,2020-11-28
Connecticut,CT,2020-12-05,15134,2020-12-05
Connecticut,CT,2020-12-12,19046,2020-12-12
Connecticut,CT,2020-12-19,16021,2020-12-19
Connecticut,CT,2020-12-26,9961,2020-12-26
Connecticut,CT,2021-01-02,17377,2021-01-02
Connecticut,CT,2021-01-09,15874,2021-01-09
Connecticut,CT,2021-01-16,17428,2021-01-16
Connecticut,CT,2021-01-23,14393,2021-01-23
Connecticut,CT,2021-01-30,12208,2021-01-30
Connecticut,CT,2021-02-06,9349,2021-02-06
Connecticut,CT,2021-02-13,7965,2021-02-13
Connecticut,CT,2021-02-20,5764,2021-02-20
Connecticut,CT,2021-02-27,6845,2021-02-27
Connecticut,CT,2021-03-06,5384,2021-03-06
Connecticut,CT,2021-03-13,5247,2021-03-13
Connecticut,CT,2021-03-20,6114,2021-03-20
Connecticut,CT,2021-03-27,8519,2021-03-27
Connecticut,CT,2021-04-03,8746,2021-04-03
Connecticut,CT,2021-04-10,7630,2021-04-10
Connecticut,CT,2021-04-17,7476,2021-04-17
Connecticut,CT,2021-04-24,5704,2021-04-24
Connecticut,CT,2021-05-01,4467,2021-05-01
Connecticut,CT,2021-05-08,3485,2021-05-08
Connecticut,CT,2021-05-15,2259,2021-05-15
Connecticut,CT,2021-05-22,1348,2021-05-22
Connecticut,CT,2021-05-29,1016,2021-05-29
Connecticut,CT,2021-06-05,550,2021-06-05
Connecticut,CT,2021-06-12,459,2021-06-12
Connecticut,CT,2021-06-19,315,2021-06-19
Connecticut,CT,2021-06-26,455,2021-06-26
Connecticut,CT,2021-07-03,356,2021-07-03
Connecticut,CT,2021-07-10,493,2021-07-10
Connecticut,CT,2021-07-17,706,2021-07-17
Connecticut,CT,2021-07-24,1362,2021-07-24
Connecticut,CT,2021-07-31,2298,2021-07-31
Connecticut,CT,2021-08-07,3741,2021-08-07
Connecticut,CT,2021-08-14,3760,2021-08-14
Connecticut,CT,2021-08-21,4020,2021-08-21
Connecticut,CT,2021-08-28,4852,2021-08-28
Connecticut,CT,2021-09-04,4427,2021-09-04
Connecticut,CT,2021-09-11,3798,2021-09-11
Connecticut,CT,2021-09-18,5409,2021-09-18
Connecticut,CT,2021-09-25,3391,2021-09-25
Connecticut,CT,2021-10-02,3333,2021-10-02
Connecticut,CT,2021-10-09,2942,2021-10-09
Connecticut,CT,2021-10-16,3115,2021-10-16
Connecticut,CT,2021-10-23,3103,2021-10-23
Connecticut,CT,2021-10-30,2357,2021-10-30
Connecticut,CT,2021-11-06,2386,2021-11-06
Connecticut,CT,2021-11-13,2781,2021-11-13
Connecticut,CT,2021-11-20,5168,2021-11-20
Connecticut,CT,2021-11-27,5555,2021-11-27
Connecticut,CT,2021-12-04,6802,2021-12-04
Connecticut,CT,2021-12-11,14148,2021-12-11
Connecticut,CT,2021-12-18,16143,2021-12-18
Connecticut,CT,2021-12-25,18991,2021-12-25
Connecticut,CT,2022-01-01,35631,2022-01-01
Connecticut,CT,2022-01-08,63523,2022-01-08
Connecticut,CT,2022-01-15,63861,2022-01-15
Connecticut,CT,2022-01-22,34102,2022-01-22
Connecticut,CT,2022-01-29,24396,2022-01-29
Connecticut,CT,2022-02-05,10070,2022-02-05
Connecticut,CT,2022-02-12,6744,2022-02-12
Connecticut,CT,2022-02-19,6443,2022-02-19
Connecticut,CT,2022-02-26,3050,2022-02-26
Connecticut,CT,2022-03-05,2456,2022-03-05
Connecticut,CT,2022-03-12,4864,2022-03-12
Connecticut,CT,2022-03-19,2171,2022-03-19
Connecticut,CT,2022-03-26,2328,2022-03-26
Connecticut,CT,2022-04-02,3080,2022-04-02
Connecticut,CT,2022-04-09,3618,2022-04-09
Connecticut,CT,2022-04-16,4758,2022-04-16
Connecticut,CT,2022-04-23,6158,2022-04-23
Connecticut,CT,2022-04-30,6471,2022-04-30
Connecticut,CT,2022-05-07,7891,2022-05-07
Connecticut,CT,2022-05-14,13288,2022-05-14
Connecticut,CT,2022-05-21,18156,2022-05-21
Connecticut,CT,2022-05-28,8851,2022-05-28
Connecticut,CT,2022-06-04,5465,2022-06-04
Connecticut,CT,2022-06-11,4424,2022-06-11
Connecticut,CT,2022-06-18,4514,2022-06-18
Connecticut,CT,2022-06-25,4862,2022-06-25
Connecticut,CT,2022-07-02,6840,2022-07-02
Connecticut,CT,2022-07-09,4697,2022-07-09
Connecticut,CT,2022-07-16,5298,2022-07-16
Connecticut,CT,2022-07-23,5522,2022-07-23
Connecticut,CT,2022-07-30,6021,2022-07-30
Connecticut,CT,2022-08-06,5449,2022-08-06
Connecticut,CT,2022-08-13,4966,2022-08-13
Connecticut,CT,2022-08-20,4261,2022-08-20
Connecticut,CT,2022-08-27,4351,2022-08-27
Connecticut,CT,2022-09-03,4399,2022-09-03
Connecticut,CT,2022-09-10,3716,2022-09-10
Connecticut,CT,2022-09-17,6903,2022-09-17
Connecticut,CT,2022-09-24,4774,2022-09-24
Connecticut,CT,2022-10-01,4770,2022-10-01
