state,USPS,datew,incidD,date,out,no,back_date
Nevada,NV,5/9/2020,64,5/9/2020,0,,
Nevada,NV,7/11/2020,62,7/11/2020,0,,
Nevada,NV,9/12/2020,61,9/12/2020,0,,
Nevada,NV,4/2/2022,60,4/2/2022,0,,
Nevada,NV,7/24/2021,59,7/24/2021,0,,
Nevada,NV,11/14/2020,58,11/14/2020,0,,
Nevada,NV,4/10/2021,58,4/10/2021,0,,
Nevada,NV,9/24/2022,58,9/24/2022,0,,
Nevada,NV,4/24/2021,57,4/24/2021,0,,
Nevada,NV,4/11/2020,56,4/11/2020,0,,
Nevada,NV,1/1/2022,56,1/1/2022,0,,
Nevada,NV,8/20/2022,56,8/20/2022,0,,
Nevada,NV,4/25/2020,54,4/25/2020,0,,
Nevada,NV,7/18/2020,54,7/18/2020,0,,
Nevada,NV,9/26/2020,54,9/26/2020,0,,
Nevada,NV,3/20/2021,54,3/20/2021,0,,
Nevada,NV,11/27/2021,54,11/27/2021,0,,
Nevada,NV,5/2/2020,50,5/2/2020,0,,
Nevada,NV,4/18/2020,49,4/18/2020,0,,
Nevada,NV,10/17/2020,48,10/17/2020,0,,
Nevada,NV,5/28/2022,48,5/28/2022,0,,
Nevada,NV,7/23/2022,48,7/23/2022,0,,
Nevada,NV,12/31/2022,46,12/31/2022,0,,
Nevada,NV,4/9/2022,45,4/9/2022,0,,
Nevada,NV,1/14/2023,45,1/14/2023,0,,
Nevada,NV,5/30/2020,44,5/30/2020,0,,
Nevada,NV,5/1/2021,42,5/1/2021,0,,
Nevada,NV,1/28/2023,41,1/28/2023,0,,
Nevada,NV,5/16/2020,40,5/16/2020,0,,
Nevada,NV,5/23/2020,40,5/23/2020,0,,
Nevada,NV,8/13/2022,40,8/13/2022,0,,
Nevada,NV,10/10/2020,39,10/10/2020,0,,
Nevada,NV,6/11/2022,39,6/11/2022,0,,
Nevada,NV,6/25/2022,39,6/25/2022,0,,
Nevada,NV,10/3/2020,38,10/3/2020,0,,
Nevada,NV,4/3/2021,38,4/3/2021,0,,
Nevada,NV,7/17/2021,38,7/17/2021,0,,
Nevada,NV,4/4/2020,36,4/4/2020,0,,
Nevada,NV,10/24/2020,36,10/24/2020,0,,
Nevada,NV,8/6/2022,36,8/6/2022,0,,
Nevada,NV,7/9/2022,35,7/9/2022,0,,
Nevada,NV,10/31/2020,34,10/31/2020,0,,
Nevada,NV,5/8/2021,34,5/8/2021,0,,
Nevada,NV,5/29/2021,34,5/29/2021,0,,
Nevada,NV,4/17/2021,33,4/17/2021,0,,
Nevada,NV,7/2/2022,33,7/2/2022,0,,
Nevada,NV,5/15/2021,32,5/15/2021,0,,
Nevada,NV,6/18/2022,32,6/18/2022,0,,
Nevada,NV,7/30/2022,32,7/30/2022,0,,
Nevada,NV,7/4/2020,30,7/4/2020,0,,
Nevada,NV,7/3/2021,30,7/3/2021,0,,
Nevada,NV,3/19/2022,28,3/19/2022,0,,
Nevada,NV,5/7/2022,28,5/7/2022,0,,
Nevada,NV,12/24/2022,28,12/24/2022,0,,
Nevada,NV,6/19/2021,27,6/19/2021,0,,
Nevada,NV,12/10/2022,27,12/10/2022,0,,
Nevada,NV,1/7/2023,27,1/7/2023,0,,
Nevada,NV,2/11/2023,27,2/11/2023,0,,
Nevada,NV,5/21/2022,26,5/21/2022,0,,
Nevada,NV,10/1/2022,26,10/1/2022,0,,
Nevada,NV,6/13/2020,25,6/13/2020,0,,
Nevada,NV,9/3/2022,25,9/3/2022,0,,
Nevada,NV,6/20/2020,24,6/20/2020,0,,
Nevada,NV,6/26/2021,24,6/26/2021,0,,
Nevada,NV,6/4/2022,24,6/4/2022,0,,
Nevada,NV,11/26/2022,24,11/26/2022,0,,
Nevada,NV,7/10/2021,23,7/10/2021,0,,
Nevada,NV,6/6/2020,22,6/6/2020,0,,
Nevada,NV,5/22/2021,22,5/22/2021,0,,
Nevada,NV,6/12/2021,22,6/12/2021,0,,
Nevada,NV,8/27/2022,22,8/27/2022,0,,
Nevada,NV,11/19/2022,20,11/19/2022,0,,
Nevada,NV,12/17/2022,20,12/17/2022,0,,
Nevada,NV,5/14/2022,18,5/14/2022,0,,
Nevada,NV,9/10/2022,17,9/10/2022,0,,
Nevada,NV,10/8/2022,15,10/8/2022,0,,
Nevada,NV,10/15/2022,15,10/15/2022,0,,
Nevada,NV,11/5/2022,15,11/5/2022,0,,
Nevada,NV,6/27/2020,14,6/27/2020,0,,
Nevada,NV,6/5/2021,14,6/5/2021,0,,
Nevada,NV,10/22/2022,13,10/22/2022,0,,
Nevada,NV,10/29/2022,11,10/29/2022,0,,
Nevada,NV,1/21/2023,11,1/21/2023,0,,
Nevada,NV,11/12/2022,10,11/12/2022,0,,
Nevada,NV,2/18/2023,9,2/18/2023,0,,
Nevada,NV,3/28/2020,8,3/28/2020,0,,
Nevada,NV,2/4/2023,8,2/4/2023,0,,
Nevada,NV,2/25/2023,8,2/25/2023,0,,
Nevada,NV,12/3/2022,6,12/3/2022,0,,
Nevada,NV,3/11/2023,6,3/11/2023,0,,
Nevada,NV,3/4/2023,5,3/4/2023,0,,
Nevada,NV,3/21/2020,2,3/21/2020,0,,
Nevada,NV,1/25/2020,0,1/25/2020,0,,
Nevada,NV,2/1/2020,0,2/1/2020,0,,
Nevada,NV,2/8/2020,0,2/8/2020,0,,
Nevada,NV,2/15/2020,0,2/15/2020,0,,
Nevada,NV,2/22/2020,0,2/22/2020,0,,
Nevada,NV,2/29/2020,0,2/29/2020,0,,
Nevada,NV,3/7/2020,0,3/7/2020,0,,
Nevada,NV,3/14/2020,0,3/14/2020,0,,
Nevada,NV,9/17/2022,0,9/17/2022,0,,
New Hampshire,NH,1/25/2020,0,1/25/2020,0,,
New Hampshire,NH,2/1/2020,0,2/1/2020,0,,
New Hampshire,NH,2/8/2020,0,2/8/2020,0,,
New Hampshire,NH,2/15/2020,0,2/15/2020,0,,
New Hampshire,NH,2/22/2020,0,2/22/2020,0,,
New Hampshire,NH,2/29/2020,0,2/29/2020,0,,
New Hampshire,NH,3/7/2020,0,3/7/2020,0,,
New Hampshire,NH,3/14/2020,0,3/14/2020,0,,
New Hampshire,NH,3/21/2020,0,3/21/2020,0,,
New Hampshire,NH,3/28/2020,2,3/28/2020,0,,
New Hampshire,NH,4/4/2020,5,4/4/2020,0,,
New Hampshire,NH,4/11/2020,15,4/11/2020,0,,
New Hampshire,NH,4/18/2020,16,4/18/2020,0,,
New Hampshire,NH,4/25/2020,15,4/25/2020,0,,
New Hampshire,NH,5/2/2020,31,5/2/2020,0,,
New Hampshire,NH,5/9/2020,47,5/9/2020,0,,
New Hampshire,NH,5/16/2020,40,5/16/2020,0,,
New Hampshire,NH,5/23/2020,37,5/23/2020,0,,
New Hampshire,NH,5/30/2020,30,5/30/2020,0,,
New Hampshire,NH,6/6/2020,45,6/6/2020,0,,
New Hampshire,NH,6/13/2020,35,6/13/2020,0,,
New Hampshire,NH,6/20/2020,21,6/20/2020,0,,
New Hampshire,NH,6/27/2020,28,6/27/2020,0,,
New Hampshire,NH,7/4/2020,12,7/4/2020,0,,
New Hampshire,NH,7/11/2020,12,7/11/2020,0,,
New Hampshire,NH,7/18/2020,5,7/18/2020,0,,
New Hampshire,NH,7/25/2020,13,7/25/2020,0,,
New Hampshire,NH,8/1/2020,7,8/1/2020,0,,
New Hampshire,NH,8/8/2020,3,8/8/2020,0,,
New Hampshire,NH,8/15/2020,4,8/15/2020,0,,
New Hampshire,NH,8/22/2020,6,8/22/2020,0,,
New Hampshire,NH,8/29/2020,3,8/29/2020,0,,
New Hampshire,NH,9/5/2020,0,9/5/2020,0,,
New Hampshire,NH,9/12/2020,3,9/12/2020,0,,
New Hampshire,NH,9/19/2020,3,9/19/2020,0,,
New Hampshire,NH,9/26/2020,1,9/26/2020,0,,
New Hampshire,NH,10/3/2020,3,10/3/2020,0,,
New Hampshire,NH,10/10/2020,13,10/10/2020,0,,
New Hampshire,NH,10/17/2020,11,10/17/2020,0,,
New Hampshire,NH,10/24/2020,7,10/24/2020,0,,
New Hampshire,NH,10/31/2020,10,10/31/2020,0,,
New Hampshire,NH,11/7/2020,6,11/7/2020,0,,
New Hampshire,NH,11/14/2020,10,11/14/2020,0,,
New Hampshire,NH,11/21/2020,9,11/21/2020,0,,
New Hampshire,NH,11/28/2020,15,11/28/2020,0,,
New Hampshire,NH,12/5/2020,36,12/5/2020,0,,
New Hampshire,NH,12/12/2020,41,12/12/2020,0,,
New Hampshire,NH,12/19/2020,50,12/19/2020,0,,
New Hampshire,NH,12/26/2020,51,12/26/2020,0,,
New Hampshire,NH,1/2/2021,68,1/2/2021,0,,
New Hampshire,NH,1/9/2021,93,1/9/2021,0,,
New Hampshire,NH,1/16/2021,65,1/16/2021,0,,
New Hampshire,NH,1/23/2021,54,1/23/2021,0,,
New Hampshire,NH,1/30/2021,61,1/30/2021,0,,
New Hampshire,NH,2/6/2021,56,2/6/2021,0,,
New Hampshire,NH,2/13/2021,32,2/13/2021,0,,
New Hampshire,NH,2/20/2021,23,2/20/2021,0,,
New Hampshire,NH,2/27/2021,17,2/27/2021,0,,
New Hampshire,NH,3/6/2021,11,3/6/2021,0,,
New Hampshire,NH,3/13/2021,18,3/13/2021,0,,
New Hampshire,NH,3/20/2021,18,3/20/2021,0,,
New Hampshire,NH,3/27/2021,18,3/27/2021,0,,
New Hampshire,NH,4/3/2021,12,4/3/2021,0,,
New Hampshire,NH,4/10/2021,9,4/10/2021,0,,
New Hampshire,NH,4/17/2021,10,4/17/2021,0,,
New Hampshire,NH,4/24/2021,16,4/24/2021,0,,
New Hampshire,NH,5/1/2021,22,5/1/2021,0,,
New Hampshire,NH,5/8/2021,10,5/8/2021,0,,
New Hampshire,NH,5/15/2021,17,5/15/2021,0,,
New Hampshire,NH,5/22/2021,13,5/22/2021,0,,
New Hampshire,NH,5/29/2021,8,5/29/2021,0,,
New Hampshire,NH,6/5/2021,3,6/5/2021,0,,
New Hampshire,NH,6/12/2021,5,6/12/2021,0,,
New Hampshire,NH,6/19/2021,7,6/19/2021,0,,
New Hampshire,NH,6/26/2021,4,6/26/2021,0,,
New Hampshire,NH,7/3/2021,1,7/3/2021,0,,
New Hampshire,NH,7/10/2021,3,7/10/2021,0,,
New Hampshire,NH,7/17/2021,6,7/17/2021,0,,
New Hampshire,NH,7/24/2021,4,7/24/2021,0,,
New Hampshire,NH,7/31/2021,2,7/31/2021,0,,
New Hampshire,NH,8/7/2021,2,8/7/2021,0,,
New Hampshire,NH,8/14/2021,6,8/14/2021,0,,
New Hampshire,NH,8/21/2021,2,8/21/2021,0,,
New Hampshire,NH,8/28/2021,18,8/28/2021,0,,
New Hampshire,NH,9/4/2021,11,9/4/2021,0,,
New Hampshire,NH,9/11/2021,15,9/11/2021,0,,
New Hampshire,NH,9/18/2021,16,9/18/2021,0,,
New Hampshire,NH,9/25/2021,15,9/25/2021,0,,
New Hampshire,NH,10/2/2021,9,10/2/2021,0,,
New Hampshire,NH,10/9/2021,16,10/9/2021,0,,
New Hampshire,NH,10/16/2021,23,10/16/2021,0,,
New Hampshire,NH,10/23/2021,23,10/23/2021,0,,
New Hampshire,NH,10/30/2021,1,10/30/2021,0,,
New Hampshire,NH,11/6/2021,53,11/6/2021,0,,
New Hampshire,NH,11/13/2021,25,11/13/2021,0,,
New Hampshire,NH,11/20/2021,40,11/20/2021,0,,
New Hampshire,NH,11/27/2021,21,11/27/2021,0,,
New Hampshire,NH,12/4/2021,56,12/4/2021,0,,
New Hampshire,NH,12/11/2021,54,12/11/2021,0,,
New Hampshire,NH,12/18/2021,55,12/18/2021,0,,
New Hampshire,NH,12/25/2021,41,12/25/2021,0,,
New Hampshire,NH,1/1/2022,84,1/1/2022,0,,
New Hampshire,NH,1/8/2022,58,1/8/2022,0,,
New Hampshire,NH,1/15/2022,60,1/15/2022,0,,
New Hampshire,NH,1/22/2022,56,1/22/2022,0,,
New Hampshire,NH,1/29/2022,70,1/29/2022,0,,
New Hampshire,NH,2/5/2022,41,2/5/2022,0,,
New Hampshire,NH,2/12/2022,48,2/12/2022,0,,
New Hampshire,NH,2/19/2022,39,2/19/2022,0,,
New Hampshire,NH,2/26/2022,40,2/26/2022,0,,
New Hampshire,NH,3/5/2022,29,3/5/2022,0,,
New Hampshire,NH,3/12/2022,12,3/12/2022,0,,
New Hampshire,NH,3/19/2022,20,3/19/2022,0,,
New Hampshire,NH,3/26/2022,11,3/26/2022,0,,
New Hampshire,NH,4/2/2022,7,4/2/2022,0,,
New Hampshire,NH,4/9/2022,6,4/9/2022,0,,
New Hampshire,NH,4/16/2022,6,4/16/2022,0,,
New Hampshire,NH,4/23/2022,11,4/23/2022,0,,
New Hampshire,NH,4/30/2022,5,4/30/2022,0,,
New Hampshire,NH,5/7/2022,7,5/7/2022,0,,
New Hampshire,NH,5/14/2022,13,5/14/2022,0,,
New Hampshire,NH,5/21/2022,15,5/21/2022,0,,
New Hampshire,NH,5/28/2022,19,5/28/2022,0,,
New Hampshire,NH,6/4/2022,9,6/4/2022,0,,
New Hampshire,NH,6/11/2022,19,6/11/2022,0,,
New Hampshire,NH,6/18/2022,8,6/18/2022,0,,
New Hampshire,NH,6/25/2022,4,6/25/2022,0,,
New Hampshire,NH,7/2/2022,12,7/2/2022,0,,
New Hampshire,NH,7/9/2022,16,7/9/2022,0,,
New Hampshire,NH,7/16/2022,7,7/16/2022,0,,
New Hampshire,NH,7/23/2022,9,7/23/2022,0,,
New Hampshire,NH,7/30/2022,9,7/30/2022,0,,
New Hampshire,NH,8/6/2022,7,8/6/2022,0,,
New Hampshire,NH,8/13/2022,6,8/13/2022,0,,
New Hampshire,NH,8/20/2022,7,8/20/2022,0,,
New Hampshire,NH,8/27/2022,10,8/27/2022,0,,
New Hampshire,NH,9/3/2022,5,9/3/2022,0,,
New Hampshire,NH,9/10/2022,9,9/10/2022,0,,
New Hampshire,NH,9/17/2022,11,9/17/2022,0,,
New Hampshire,NH,9/24/2022,10,9/24/2022,0,,
New Hampshire,NH,10/1/2022,13,10/1/2022,0,,
New Hampshire,NH,10/8/2022,4,10/8/2022,0,,
New Hampshire,NH,10/15/2022,6,10/15/2022,0,,
New Hampshire,NH,10/22/2022,16,10/22/2022,0,,
New Hampshire,NH,10/29/2022,14,10/29/2022,0,,
New Hampshire,NH,11/5/2022,24,11/5/2022,0,,
New Hampshire,NH,11/12/2022,14,11/12/2022,0,,
New Hampshire,NH,11/19/2022,16,11/19/2022,0,,
New Hampshire,NH,11/26/2022,7,11/26/2022,0,,
New Hampshire,NH,12/3/2022,17,12/3/2022,0,,
New Hampshire,NH,12/10/2022,9,12/10/2022,0,,
New Hampshire,NH,12/17/2022,10,12/17/2022,0,,
New Hampshire,NH,12/24/2022,9,12/24/2022,0,,
New Hampshire,NH,12/31/2022,5,12/31/2022,0,,
New Hampshire,NH,1/7/2023,17,1/7/2023,0,,
New Hampshire,NH,1/14/2023,26,1/14/2023,0,,
New Hampshire,NH,1/21/2023,21,1/21/2023,0,,
New Hampshire,NH,1/28/2023,12,1/28/2023,0,,
New Hampshire,NH,2/4/2023,17,2/4/2023,0,,
New Hampshire,NH,2/11/2023,25,2/11/2023,0,,
New Hampshire,NH,2/18/2023,11,2/18/2023,0,,
New Hampshire,NH,2/25/2023,14,2/25/2023,0,,
New Hampshire,NH,3/4/2023,8,3/4/2023,0,,
New Hampshire,NH,3/11/2023,8,3/11/2023,0,,
New Jersey,NJ,1/25/2020,0,1/25/2020,0,,
New Jersey,NJ,2/1/2020,0,2/1/2020,0,,
New Jersey,NJ,2/8/2020,0,2/8/2020,0,,
New Jersey,NJ,2/15/2020,0,2/15/2020,0,,
New Jersey,NJ,2/22/2020,0,2/22/2020,0,,
New Jersey,NJ,2/29/2020,0,2/29/2020,0,,
New Jersey,NJ,3/7/2020,0,3/7/2020,0,,
New Jersey,NJ,3/14/2020,1,3/14/2020,0,,
New Jersey,NJ,3/21/2020,21,3/21/2020,0,,
New Jersey,NJ,3/28/2020,170,3/28/2020,0,,
New Jersey,NJ,4/4/2020,867,4/4/2020,0,,
New Jersey,NJ,4/11/2020,1795,4/11/2020,0,,
New Jersey,NJ,4/18/2020,2315,4/18/2020,0,,
New Jersey,NJ,4/25/2020,2105,4/25/2020,0,,
New Jersey,NJ,5/2/2020,2028,5/2/2020,0,,
New Jersey,NJ,5/9/2020,1503,5/9/2020,0,,
New Jersey,NJ,5/16/2020,1208,5/16/2020,0,,
New Jersey,NJ,5/23/2020,856,5/23/2020,0,,
New Jersey,NJ,5/30/2020,581,5/30/2020,0,,
New Jersey,NJ,6/6/2020,495,6/6/2020,0,,
New Jersey,NJ,6/13/2020,531,6/13/2020,0,,
New Jersey,NJ,6/20/2020,309,6/20/2020,0,,
New Jersey,NJ,6/27/2020,307,6/27/2020,0,,
New Jersey,NJ,7/4/2020,241,7/4/2020,0,,
New Jersey,NJ,7/11/2020,336,7/11/2020,0,,
New Jersey,NJ,7/18/2020,174,7/18/2020,0,,
New Jersey,NJ,7/25/2020,137,7/25/2020,0,,
New Jersey,NJ,8/1/2020,108,8/1/2020,0,,
New Jersey,NJ,8/8/2020,69,8/8/2020,0,,
New Jersey,NJ,8/15/2020,51,8/15/2020,0,,
New Jersey,NJ,8/22/2020,33,8/22/2020,0,,
New Jersey,NJ,8/29/2020,68,8/29/2020,0,,
New Jersey,NJ,9/5/2020,52,9/5/2020,0,,
New Jersey,NJ,9/12/2020,42,9/12/2020,0,,
New Jersey,NJ,9/19/2020,37,9/19/2020,0,,
New Jersey,NJ,9/26/2020,39,9/26/2020,0,,
New Jersey,NJ,10/3/2020,50,10/3/2020,0,,
New Jersey,NJ,10/10/2020,36,10/10/2020,0,,
New Jersey,NJ,10/17/2020,33,10/17/2020,0,,
New Jersey,NJ,10/24/2020,77,10/24/2020,0,,
New Jersey,NJ,10/31/2020,69,10/31/2020,0,,
New Jersey,NJ,11/7/2020,75,11/7/2020,0,,
New Jersey,NJ,11/14/2020,123,11/14/2020,0,,
New Jersey,NJ,11/21/2020,198,11/21/2020,0,,
New Jersey,NJ,11/28/2020,219,11/28/2020,0,,
New Jersey,NJ,12/5/2020,341,12/5/2020,0,,
New Jersey,NJ,12/12/2020,426,12/12/2020,0,,
New Jersey,NJ,12/19/2020,441,12/19/2020,0,,
New Jersey,NJ,12/26/2020,440,12/26/2020,0,,
New Jersey,NJ,1/2/2021,574,1/2/2021,0,,
New Jersey,NJ,1/9/2021,667,1/9/2021,0,,
New Jersey,NJ,1/16/2021,560,1/16/2021,0,,
New Jersey,NJ,1/23/2021,520,1/23/2021,0,,
New Jersey,NJ,1/30/2021,521,1/30/2021,0,,
New Jersey,NJ,2/6/2021,509,2/6/2021,0,,
New Jersey,NJ,2/13/2021,476,2/13/2021,0,,
New Jersey,NJ,2/20/2021,394,2/20/2021,0,,
New Jersey,NJ,2/27/2021,404,2/27/2021,0,,
New Jersey,NJ,3/6/2021,319,3/6/2021,0,,
New Jersey,NJ,3/13/2021,331,3/13/2021,0,,
New Jersey,NJ,3/20/2021,246,3/20/2021,0,,
New Jersey,NJ,3/27/2021,248,3/27/2021,0,,
New Jersey,NJ,4/3/2021,250,4/3/2021,0,,
New Jersey,NJ,4/10/2021,227,4/10/2021,0,,
New Jersey,NJ,4/17/2021,275,4/17/2021,0,,
New Jersey,NJ,4/24/2021,233,4/24/2021,0,,
New Jersey,NJ,5/1/2021,221,5/1/2021,0,,
New Jersey,NJ,5/8/2021,203,5/8/2021,0,,
New Jersey,NJ,5/15/2021,161,5/15/2021,0,,
New Jersey,NJ,5/22/2021,132,5/22/2021,0,,
New Jersey,NJ,5/29/2021,117,5/29/2021,0,,
New Jersey,NJ,6/5/2021,72,6/5/2021,0,,
New Jersey,NJ,6/12/2021,51,6/12/2021,0,,
New Jersey,NJ,6/19/2021,48,6/19/2021,0,,
New Jersey,NJ,6/26/2021,62,6/26/2021,0,,
New Jersey,NJ,7/3/2021,38,7/3/2021,0,,
New Jersey,NJ,7/10/2021,29,7/10/2021,0,,
New Jersey,NJ,7/17/2021,35,7/17/2021,0,,
New Jersey,NJ,7/24/2021,37,7/24/2021,0,,
New Jersey,NJ,7/31/2021,29,7/31/2021,0,,
New Jersey,NJ,8/7/2021,45,8/7/2021,0,,
New Jersey,NJ,8/14/2021,47,8/14/2021,0,,
New Jersey,NJ,8/21/2021,58,8/21/2021,0,,
New Jersey,NJ,8/28/2021,94,8/28/2021,0,,
New Jersey,NJ,9/4/2021,98,9/4/2021,0,,
New Jersey,NJ,9/11/2021,112,9/11/2021,0,,
New Jersey,NJ,9/18/2021,128,9/18/2021,0,,
New Jersey,NJ,9/25/2021,141,9/25/2021,0,,
New Jersey,NJ,10/2/2021,142,10/2/2021,0,,
New Jersey,NJ,10/9/2021,125,10/9/2021,0,,
New Jersey,NJ,10/16/2021,130,10/16/2021,0,,
New Jersey,NJ,10/23/2021,128,10/23/2021,0,,
New Jersey,NJ,10/30/2021,124,10/30/2021,0,,
New Jersey,NJ,11/6/2021,108,11/6/2021,0,,
New Jersey,NJ,11/13/2021,89,11/13/2021,0,,
New Jersey,NJ,11/20/2021,81,11/20/2021,0,,
New Jersey,NJ,11/27/2021,85,11/27/2021,0,,
New Jersey,NJ,12/4/2021,117,12/4/2021,0,,
New Jersey,NJ,12/11/2021,116,12/11/2021,0,,
New Jersey,NJ,12/18/2021,140,12/18/2021,0,,
New Jersey,NJ,12/25/2021,146,12/25/2021,0,,
New Jersey,NJ,1/1/2022,199,1/1/2022,0,,
New Jersey,NJ,1/8/2022,391,1/8/2022,0,,
New Jersey,NJ,1/15/2022,635,1/15/2022,0,,
New Jersey,NJ,1/22/2022,667,1/22/2022,0,,
New Jersey,NJ,1/29/2022,645,1/29/2022,0,,
New Jersey,NJ,2/5/2022,557,2/5/2022,0,,
New Jersey,NJ,2/12/2022,426,2/12/2022,0,,
New Jersey,NJ,2/19/2022,273,2/19/2022,0,,
New Jersey,NJ,2/26/2022,241,2/26/2022,0,,
New Jersey,NJ,3/5/2022,117,3/5/2022,0,,
New Jersey,NJ,3/12/2022,97,3/12/2022,0,,
New Jersey,NJ,3/19/2022,65,3/19/2022,0,,
New Jersey,NJ,3/26/2022,43,3/26/2022,0,,
New Jersey,NJ,4/2/2022,35,4/2/2022,0,,
New Jersey,NJ,4/9/2022,53,4/9/2022,0,,
New Jersey,NJ,4/16/2022,43,4/16/2022,0,,
New Jersey,NJ,4/23/2022,39,4/23/2022,0,,
New Jersey,NJ,4/30/2022,55,4/30/2022,0,,
New Jersey,NJ,5/7/2022,58,5/7/2022,0,,
New Jersey,NJ,5/14/2022,56,5/14/2022,0,,
New Jersey,NJ,5/21/2022,67,5/21/2022,0,,
New Jersey,NJ,5/28/2022,83,5/28/2022,0,,
New Jersey,NJ,6/4/2022,67,6/4/2022,0,,
New Jersey,NJ,6/11/2022,91,6/11/2022,0,,
New Jersey,NJ,6/18/2022,75,6/18/2022,0,,
New Jersey,NJ,6/25/2022,75,6/25/2022,0,,
New Jersey,NJ,7/2/2022,63,7/2/2022,0,,
New Jersey,NJ,7/9/2022,43,7/9/2022,0,,
New Jersey,NJ,7/16/2022,52,7/16/2022,0,,
New Jersey,NJ,7/23/2022,58,7/23/2022,0,,
New Jersey,NJ,7/30/2022,49,7/30/2022,0,,
New Jersey,NJ,8/6/2022,69,8/6/2022,0,,
New Jersey,NJ,8/13/2022,67,8/13/2022,0,,
New Jersey,NJ,8/20/2022,54,8/20/2022,0,,
New Jersey,NJ,8/27/2022,73,8/27/2022,0,,
New Jersey,NJ,9/3/2022,54,9/3/2022,0,,
New Jersey,NJ,9/10/2022,40,9/10/2022,0,,
New Jersey,NJ,9/17/2022,45,9/17/2022,0,,
New Jersey,NJ,9/24/2022,47,9/24/2022,0,,
New Jersey,NJ,10/1/2022,35,10/1/2022,0,,
New Jersey,NJ,10/8/2022,39,10/8/2022,0,,
New Jersey,NJ,10/15/2022,33,10/15/2022,0,,
New Jersey,NJ,10/22/2022,38,10/22/2022,0,,
New Jersey,NJ,10/29/2022,44,10/29/2022,0,,
New Jersey,NJ,11/5/2022,27,11/5/2022,0,,
New Jersey,NJ,11/12/2022,55,11/12/2022,0,,
New Jersey,NJ,11/19/2022,58,11/19/2022,0,,
New Jersey,NJ,11/26/2022,35,11/26/2022,0,,
New Jersey,NJ,12/3/2022,82,12/3/2022,0,,
New Jersey,NJ,12/10/2022,74,12/10/2022,0,,
New Jersey,NJ,12/17/2022,88,12/17/2022,0,,
New Jersey,NJ,12/24/2022,102,12/24/2022,0,,
New Jersey,NJ,12/31/2022,85,12/31/2022,0,,
New Jersey,NJ,1/7/2023,79,1/7/2023,0,,
New Jersey,NJ,1/14/2023,81,1/14/2023,0,,
New Jersey,NJ,1/21/2023,55,1/21/2023,0,,
New Jersey,NJ,1/28/2023,49,1/28/2023,0,,
New Jersey,NJ,2/4/2023,47,2/4/2023,0,,
New Jersey,NJ,2/11/2023,45,2/11/2023,0,,
New Jersey,NJ,2/18/2023,52,2/18/2023,0,,
New Jersey,NJ,2/25/2023,32,2/25/2023,0,,
New Jersey,NJ,3/4/2023,41,3/4/2023,0,,
New Jersey,NJ,3/11/2023,24,3/11/2023,0,,
New Mexico,NM,12/19/2020,242,12/19/2020,0,,
New Mexico,NM,1/2/2021,218,1/2/2021,0,,
New Mexico,NM,12/5/2020,211,12/5/2020,0,,
New Mexico,NM,1/23/2021,205,1/23/2021,0,,
New Mexico,NM,1/9/2021,198,1/9/2021,0,,
New Mexico,NM,1/16/2021,178,1/16/2021,0,,
New Mexico,NM,11/28/2020,177,11/28/2020,0,,
New Mexico,NM,12/12/2020,175,12/12/2020,0,,
New Mexico,NM,12/25/2021,168,12/25/2021,0,,
New Mexico,NM,1/15/2022,162,1/15/2022,0,,
New Mexico,NM,12/26/2020,161,12/26/2020,0,,
New Mexico,NM,1/29/2022,158,1/29/2022,0,,
New Mexico,NM,1/30/2021,150,1/30/2021,0,,
New Mexico,NM,11/21/2020,142,11/21/2020,0,,
New Mexico,NM,7/23/2022,135,7/23/2022,0,,
New Mexico,NM,5/29/2021,132,5/29/2021,0,,
New Mexico,NM,2/13/2021,130,2/13/2021,0,,
New Mexico,NM,1/8/2022,128,1/8/2022,0,,
New Mexico,NM,2/26/2022,128,2/26/2022,0,,
New Mexico,NM,2/12/2022,123,2/12/2022,0,,
New Mexico,NM,2/6/2021,121,2/6/2021,0,,
New Mexico,NM,2/5/2022,118,2/5/2022,0,,
New Mexico,NM,2/19/2022,117,2/19/2022,0,,
New Mexico,NM,1/22/2022,114,1/22/2022,0,,
New Mexico,NM,1/1/2022,110,1/1/2022,0,,
New Mexico,NM,12/18/2021,105,12/18/2021,0,,
New Mexico,NM,11/14/2020,104,11/14/2020,0,,
New Mexico,NM,5/28/2022,103,5/28/2022,0,,
New Mexico,NM,12/4/2021,97,12/4/2021,0,,
New Mexico,NM,3/6/2021,96,3/6/2021,0,,
New Mexico,NM,3/19/2022,95,3/19/2022,0,,
New Mexico,NM,2/20/2021,94,2/20/2021,0,,
New Mexico,NM,11/20/2021,94,11/20/2021,0,,
New Mexico,NM,7/16/2022,93,7/16/2022,0,,
New Mexico,NM,2/27/2021,90,2/27/2021,0,,
New Mexico,NM,11/7/2020,86,11/7/2020,0,,
New Mexico,NM,4/9/2022,81,4/9/2022,0,,
New Mexico,NM,3/12/2022,78,3/12/2022,0,,
New Mexico,NM,9/25/2021,74,9/25/2021,0,,
New Mexico,NM,4/2/2022,73,4/2/2022,0,,
New Mexico,NM,9/18/2021,70,9/18/2021,0,,
New Mexico,NM,9/3/2022,70,9/3/2022,0,,
New Mexico,NM,3/5/2022,69,3/5/2022,0,,
New Mexico,NM,5/16/2020,68,5/16/2020,0,,
