state,USPS,datew,incidD,date
Kansas,KS,2021-01-23,99,2021-01-23
Kansas,KS,2021-01-30,186,2021-01-30
Kansas,KS,2021-02-06,310,2021-02-06
Kansas,KS,2021-02-13,255,2021-02-13
Kansas,KS,2021-02-20,244,2021-02-20
Kansas,KS,2021-02-27,119,2021-02-27
Kansas,KS,2021-03-06,98,2021-03-06
Kansas,KS,2021-03-13,68,2021-03-13
Kansas,KS,2021-03-20,20,2021-03-20
Kansas,KS,2021-03-27,50,2021-03-27
Kansas,KS,2021-04-03,41,2021-04-03
Kansas,KS,2021-04-10,16,2021-04-10
Kansas,KS,2021-04-17,30,2021-04-17
Kansas,KS,2021-04-24,15,2021-04-24
Kansas,KS,2021-05-01,21,2021-05-01
Kansas,KS,2021-05-08,34,2021-05-08
Kansas,KS,2021-05-15,22,2021-05-15
Kansas,KS,2021-05-22,19,2021-05-22
Kansas,KS,2021-05-29,19,2021-05-29
Kansas,KS,2021-06-05,8,2021-06-05
Kansas,KS,2021-06-12,22,2021-06-12
Kansas,KS,2021-06-19,22,2021-06-19
Kansas,KS,2021-06-26,18,2021-06-26
Kansas,KS,2021-07-03,11,2021-07-03
Kansas,KS,2021-07-10,18,2021-07-10
Kansas,KS,2021-07-17,25,2021-07-17
Kansas,KS,2021-07-24,46,2021-07-24
Kansas,KS,2021-07-31,264,2021-07-31
Kansas,KS,2021-08-07,44,2021-08-07
Kansas,KS,2021-08-14,86,2021-08-14
Kansas,KS,2021-08-21,107,2021-08-21
Kansas,KS,2021-08-28,52,2021-08-28
Kansas,KS,2021-09-04,85,2021-09-04
Kansas,KS,2021-09-11,135,2021-09-11
Kansas,KS,2021-09-18,98,2021-09-18
Kansas,KS,2021-09-25,117,2021-09-25
Kansas,KS,2021-10-02,87,2021-10-02
Kansas,KS,2021-10-09,58,2021-10-09
Kansas,KS,2021-10-16,39,2021-10-16
Kansas,KS,2021-10-23,46,2021-10-23
Kansas,KS,2021-10-30,202,2021-10-30
Kansas,KS,2021-11-06,81,2021-11-06
Kansas,KS,2021-11-13,123,2021-11-13
Kansas,KS,2021-11-20,29,2021-11-20
Kansas,KS,2021-11-27,40,2021-11-27
Kansas,KS,2021-12-04,104,2021-12-04
Kansas,KS,2021-12-11,54,2021-12-11
Kansas,KS,2021-12-18,79,2021-12-18
Kansas,KS,2021-12-25,41,2021-12-25
Kansas,KS,2022-01-01,52,2022-01-01
Kansas,KS,2022-01-08,91,2022-01-08
Kansas,KS,2022-01-15,66,2022-01-15
Kansas,KS,2022-01-22,158,2022-01-22
Kansas,KS,2022-01-29,198,2022-01-29
Kansas,KS,2022-02-05,194,2022-02-05
Kansas,KS,2022-02-12,7,2022-02-12
Kansas,KS,2022-02-19,185,2022-02-19
Kansas,KS,2022-02-26,29,2022-02-26
Kansas,KS,2022-03-05,49,2022-03-05
Kansas,KS,2022-03-12,24,2022-03-12
Kansas,KS,2022-03-19,139,2022-03-19
Kansas,KS,2022-03-26,74,2022-03-26
Kansas,KS,2022-04-02,175,2022-04-02
Kansas,KS,2022-04-09,106,2022-04-09
Kansas,KS,2022-04-16,23,2022-04-16
Kansas,KS,2022-04-23,72,2022-04-23
Kansas,KS,2022-04-30,39,2022-04-30
Kansas,KS,2022-05-07,56,2022-05-07
Kansas,KS,2022-05-14,29,2022-05-14
Kansas,KS,2022-05-21,83,2022-05-21
Kansas,KS,2022-05-28,136,2022-05-28
Kansas,KS,2022-06-04,4,2022-06-04
Kansas,KS,2022-06-11,3,2022-06-11
Kansas,KS,2022-06-18,3,2022-06-18
Kansas,KS,2022-06-25,2,2022-06-25
Kansas,KS,2022-07-02,7,2022-07-02
Kansas,KS,2022-07-09,9,2022-07-09
Kansas,KS,2022-07-16,4,2022-07-16
Kansas,KS,2022-07-23,9,2022-07-23
Kansas,KS,2022-07-30,5,2022-07-30
Kansas,KS,2022-08-06,1,2022-08-06
Kansas,KS,2022-08-13,35,2022-08-13
Kansas,KS,2022-08-20,12,2022-08-20
Kansas,KS,2022-08-27,11,2022-08-27
Kansas,KS,2022-09-03,61,2022-09-03
Kansas,KS,2022-09-10,10,2022-09-10
Kansas,KS,2022-09-17,43,2022-09-17
Kansas,KS,2022-09-24,7,2022-09-24
Kansas,KS,2022-10-01,476,2022-10-01
Kansas,KS,2022-10-08,18,2022-10-08
Kansas,KS,2022-10-15,17,2022-10-15
Kansas,KS,2022-10-22,11,2022-10-22
Kansas,KS,2022-10-29,6,2022-10-29
Kansas,KS,2022-11-05,13,2022-11-05
Kansas,KS,2022-11-12,6,2022-11-12
Kansas,KS,2022-11-19,26,2022-11-19
Kansas,KS,2022-11-26,5,2022-11-26
Kansas,KS,2022-12-03,22,2022-12-03
Kansas,KS,2022-12-10,13,2022-12-10
Kansas,KS,2022-12-17,10,2022-12-17
Kansas,KS,2022-12-24,7,2022-12-24
Kansas,KS,2022-12-31,8,2022-12-31
Kansas,KS,2023-01-07,36,2023-01-07
Kansas,KS,2023-01-14,81,2023-01-14
Kansas,KS,2023-01-21,69,2023-01-21
Kansas,KS,2023-01-28,41,2023-01-28
Kansas,KS,2023-02-04,25,2023-02-04
Kansas,KS,2023-02-11,26,2023-02-11
Kansas,KS,2023-02-18,34,2023-02-18
Kansas,KS,2023-02-25,5,2023-02-25
Kansas,KS,2023-03-04,21,2023-03-04
Kansas,KS,2023-03-11,11,2023-03-11
Kentucky,KY,2020-01-25,0,2020-01-25
Kentucky,KY,2020-02-01,0,2020-02-01
Kentucky,KY,2020-02-08,0,2020-02-08
Kentucky,KY,2020-02-15,0,2020-02-15
Kentucky,KY,2020-02-22,0,2020-02-22
Kentucky,KY,2020-02-29,0,2020-02-29
Kentucky,KY,2020-03-07,0,2020-03-07
Kentucky,KY,2020-03-14,0,2020-03-14
Kentucky,KY,2020-03-21,3,2020-03-21
Kentucky,KY,2020-03-28,6,2020-03-28
Kentucky,KY,2020-04-04,31,2020-04-04
Kentucky,KY,2020-04-11,50,2020-04-11
Kentucky,KY,2020-04-18,68,2020-04-18
Kentucky,KY,2020-04-25,61,2020-04-25
Kentucky,KY,2020-05-02,43,2020-05-02
Kentucky,KY,2020-05-09,56,2020-05-09
Kentucky,KY,2020-05-16,30,2020-05-16
Kentucky,KY,2020-05-23,57,2020-05-23
Kentucky,KY,2020-05-30,40,2020-05-30
Kentucky,KY,2020-06-06,39,2020-06-06
Kentucky,KY,2020-06-13,29,2020-06-13
Kentucky,KY,2020-06-20,25,2020-06-20
Kentucky,KY,2020-06-27,30,2020-06-27
Kentucky,KY,2020-07-04,31,2020-07-04
Kentucky,KY,2020-07-11,37,2020-07-11
Kentucky,KY,2020-07-18,45,2020-07-18
Kentucky,KY,2020-07-25,29,2020-07-25
Kentucky,KY,2020-08-01,44,2020-08-01
Kentucky,KY,2020-08-08,32,2020-08-08
Kentucky,KY,2020-08-15,38,2020-08-15
Kentucky,KY,2020-08-22,62,2020-08-22
Kentucky,KY,2020-08-29,49,2020-08-29
Kentucky,KY,2020-09-05,72,2020-09-05
Kentucky,KY,2020-09-12,64,2020-09-12
Kentucky,KY,2020-09-19,51,2020-09-19
Kentucky,KY,2020-09-26,46,2020-09-26
Kentucky,KY,2020-10-03,51,2020-10-03
Kentucky,KY,2020-10-10,44,2020-10-10
Kentucky,KY,2020-10-17,63,2020-10-17
Kentucky,KY,2020-10-24,92,2020-10-24
Kentucky,KY,2020-10-31,81,2020-10-31
Kentucky,KY,2020-11-07,76,2020-11-07
Kentucky,KY,2020-11-14,97,2020-11-14
Kentucky,KY,2020-11-21,125,2020-11-21
Kentucky,KY,2020-11-28,102,2020-11-28
Kentucky,KY,2020-12-05,177,2020-12-05
Kentucky,KY,2020-12-12,130,2020-12-12
Kentucky,KY,2020-12-19,179,2020-12-19
Kentucky,KY,2020-12-26,163,2020-12-26
Kentucky,KY,2021-01-02,164,2021-01-02
Kentucky,KY,2021-01-09,178,2021-01-09
Kentucky,KY,2021-01-16,217,2021-01-16
Kentucky,KY,2021-01-23,293,2021-01-23
Kentucky,KY,2021-01-30,328,2021-01-30
Kentucky,KY,2021-02-06,306,2021-02-06
Kentucky,KY,2021-02-13,252,2021-02-13
Kentucky,KY,2021-02-20,154,2021-02-20
Kentucky,KY,2021-02-27,199,2021-02-27
Kentucky,KY,2021-03-06,181,2021-03-06
Kentucky,KY,2021-03-13,160,2021-03-13
Kentucky,KY,2021-03-20,754,2021-03-20
Kentucky,KY,2021-03-27,303,2021-03-27
Kentucky,KY,2021-04-03,126,2021-04-03
Kentucky,KY,2021-04-10,92,2021-04-10
Kentucky,KY,2021-04-17,89,2021-04-17
Kentucky,KY,2021-04-24,106,2021-04-24
Kentucky,KY,2021-05-01,77,2021-05-01
Kentucky,KY,2021-05-08,65,2021-05-08
Kentucky,KY,2021-05-15,70,2021-05-15
Kentucky,KY,2021-05-22,57,2021-05-22
Kentucky,KY,2021-05-29,77,2021-05-29
Kentucky,KY,2021-06-05,309,2021-06-05
Kentucky,KY,2021-06-12,64,2021-06-12
Kentucky,KY,2021-06-19,29,2021-06-19
Kentucky,KY,2021-06-26,23,2021-06-26
Kentucky,KY,2021-07-03,30,2021-07-03
Kentucky,KY,2021-07-10,21,2021-07-10
Kentucky,KY,2021-07-17,34,2021-07-17
Kentucky,KY,2021-07-24,23,2021-07-24
Kentucky,KY,2021-07-31,25,2021-07-31
Kentucky,KY,2021-08-07,36,2021-08-07
Kentucky,KY,2021-08-14,58,2021-08-14
Kentucky,KY,2021-08-21,98,2021-08-21
Kentucky,KY,2021-08-28,166,2021-08-28
Kentucky,KY,2021-09-04,176,2021-09-04
Kentucky,KY,2021-09-11,147,2021-09-11
Kentucky,KY,2021-09-18,278,2021-09-18
Kentucky,KY,2021-09-25,230,2021-09-25
Kentucky,KY,2021-10-02,329,2021-10-02
Kentucky,KY,2021-10-09,248,2021-10-09
Kentucky,KY,2021-10-16,237,2021-10-16
Kentucky,KY,2021-10-23,246,2021-10-23
Kentucky,KY,2021-10-30,187,2021-10-30
Kentucky,KY,2021-11-06,198,2021-11-06
Kentucky,KY,2021-11-13,285,2021-11-13
Kentucky,KY,2021-11-20,389,2021-11-20
Kentucky,KY,2021-11-27,229,2021-11-27
Kentucky,KY,2021-12-04,281,2021-12-04
Kentucky,KY,2021-12-11,439,2021-12-11
Kentucky,KY,2021-12-18,189,2021-12-18
Kentucky,KY,2021-12-25,132,2021-12-25
Kentucky,KY,2022-01-01,200,2022-01-01
Kentucky,KY,2022-01-08,240,2022-01-08
Kentucky,KY,2022-01-15,160,2022-01-15
Kentucky,KY,2022-01-22,169,2022-01-22
Kentucky,KY,2022-01-29,203,2022-01-29
Kentucky,KY,2022-02-05,173,2022-02-05
Kentucky,KY,2022-02-12,237,2022-02-12
Kentucky,KY,2022-02-19,265,2022-02-19
Kentucky,KY,2022-02-26,193,2022-02-26
Kentucky,KY,2022-03-05,260,2022-03-05
Kentucky,KY,2022-03-12,79,2022-03-12
Kentucky,KY,2022-03-19,283,2022-03-19
Kentucky,KY,2022-03-26,279,2022-03-26
Kentucky,KY,2022-04-02,329,2022-04-02
Kentucky,KY,2022-04-09,173,2022-04-09
Kentucky,KY,2022-04-16,113,2022-04-16
Kentucky,KY,2022-04-23,101,2022-04-23
Kentucky,KY,2022-04-30,148,2022-04-30
Kentucky,KY,2022-05-07,177,2022-05-07
Kentucky,KY,2022-05-14,116,2022-05-14
Kentucky,KY,2022-05-21,76,2022-05-21
Kentucky,KY,2022-05-28,41,2022-05-28
Kentucky,KY,2022-06-04,54,2022-06-04
Kentucky,KY,2022-06-11,62,2022-06-11
Kentucky,KY,2022-06-18,46,2022-06-18
Kentucky,KY,2022-06-25,38,2022-06-25
Kentucky,KY,2022-07-02,39,2022-07-02
Kentucky,KY,2022-07-09,44,2022-07-09
Kentucky,KY,2022-07-16,59,2022-07-16
Kentucky,KY,2022-07-23,55,2022-07-23
Kentucky,KY,2022-07-30,58,2022-07-30
Kentucky,KY,2022-08-06,62,2022-08-06
Kentucky,KY,2022-08-13,76,2022-08-13
Kentucky,KY,2022-08-20,62,2022-08-20
Kentucky,KY,2022-08-27,77,2022-08-27
Kentucky,KY,2022-09-03,77,2022-09-03
Kentucky,KY,2022-09-10,66,2022-09-10
Kentucky,KY,2022-09-17,78,2022-09-17
Kentucky,KY,2022-09-24,59,2022-09-24
Kentucky,KY,2022-10-01,59,2022-10-01
Kentucky,KY,2022-10-08,81,2022-10-08
Kentucky,KY,2022-10-15,77,2022-10-15
Kentucky,KY,2022-10-22,63,2022-10-22
Kentucky,KY,2022-10-29,36,2022-10-29
Kentucky,KY,2022-11-05,61,2022-11-05
Kentucky,KY,2022-11-12,41,2022-11-12
Kentucky,KY,2022-11-19,47,2022-11-19
Kentucky,KY,2022-11-26,49,2022-11-26
Kentucky,KY,2022-12-03,43,2022-12-03
Kentucky,KY,2022-12-10,28,2022-12-10
Kentucky,KY,2022-12-17,50,2022-12-17
Kentucky,KY,2022-12-24,45,2022-12-24
Kentucky,KY,2022-12-31,46,2022-12-31
Kentucky,KY,2023-01-07,26,2023-01-07
Kentucky,KY,2023-01-14,37,2023-01-14
Kentucky,KY,2023-01-21,59,2023-01-21
Kentucky,KY,2023-01-28,45,2023-01-28
Kentucky,KY,2023-02-04,52,2023-02-04
Kentucky,KY,2023-02-11,49,2023-02-11
Kentucky,KY,2023-02-18,61,2023-02-18
Kentucky,KY,2023-02-25,55,2023-02-25
Kentucky,KY,2023-03-04,39,2023-03-04
Kentucky,KY,2023-03-11,36,2023-03-11
Louisiana,LA,2020-01-25,0,2020-01-25
Louisiana,LA,2020-02-01,0,2020-02-01
Louisiana,LA,2020-02-08,0,2020-02-08
Louisiana,LA,2020-02-15,0,2020-02-15
Louisiana,LA,2020-02-22,0,2020-02-22
Louisiana,LA,2020-02-29,0,2020-02-29
Louisiana,LA,2020-03-07,0,2020-03-07
Louisiana,LA,2020-03-14,1,2020-03-14
Louisiana,LA,2020-03-21,19,2020-03-21
Louisiana,LA,2020-03-28,117,2020-03-28
Louisiana,LA,2020-04-04,272,2020-04-04
Louisiana,LA,2020-04-11,397,2020-04-11
Louisiana,LA,2020-04-18,461,2020-04-18
Louisiana,LA,2020-04-25,440,2020-04-25
Louisiana,LA,2020-05-02,286,2020-05-02
Louisiana,LA,2020-05-09,274,2020-05-09
Louisiana,LA,2020-05-16,212,2020-05-16
Louisiana,LA,2020-05-23,189,2020-05-23
Louisiana,LA,2020-05-30,118,2020-05-30
Louisiana,LA,2020-06-06,139,2020-06-06
Louisiana,LA,2020-06-13,79,2020-06-13
Louisiana,LA,2020-06-20,100,2020-06-20
Louisiana,LA,2020-06-27,86,2020-06-27
Louisiana,LA,2020-07-04,88,2020-07-04
Louisiana,LA,2020-07-11,125,2020-07-11
Louisiana,LA,2020-07-18,106,2020-07-18
Louisiana,LA,2020-07-25,206,2020-07-25
Louisiana,LA,2020-08-01,234,2020-08-01
Louisiana,LA,2020-08-08,258,2020-08-08
Louisiana,LA,2020-08-15,223,2020-08-15
Louisiana,LA,2020-08-22,257,2020-08-22
Louisiana,LA,2020-08-29,217,2020-08-29
Louisiana,LA,2020-09-05,131,2020-09-05
Louisiana,LA,2020-09-12,167,2020-09-12
Louisiana,LA,2020-09-19,140,2020-09-19
Louisiana,LA,2020-09-26,102,2020-09-26
Louisiana,LA,2020-10-03,101,2020-10-03
Louisiana,LA,2020-10-10,90,2020-10-10
Louisiana,LA,2020-10-17,92,2020-10-17
Louisiana,LA,2020-10-24,93,2020-10-24
Louisiana,LA,2020-10-31,99,2020-10-31
Louisiana,LA,2020-11-07,97,2020-11-07
Louisiana,LA,2020-11-14,105,2020-11-14
Louisiana,LA,2020-11-21,112,2020-11-21
Louisiana,LA,2020-11-28,158,2020-11-28
Louisiana,LA,2020-12-05,157,2020-12-05
Louisiana,LA,2020-12-12,219,2020-12-12
Louisiana,LA,2020-12-19,227,2020-12-19
Louisiana,LA,2020-12-26,278,2020-12-26
Louisiana,LA,2021-01-02,216,2021-01-02
Louisiana,LA,2021-01-09,345,2021-01-09
Louisiana,LA,2021-01-16,247,2021-01-16
Louisiana,LA,2021-01-23,403,2021-01-23
Louisiana,LA,2021-01-30,318,2021-01-30
Louisiana,LA,2021-02-06,275,2021-02-06
Louisiana,LA,2021-02-13,200,2021-02-13
Louisiana,LA,2021-02-20,164,2021-02-20
Louisiana,LA,2021-02-27,147,2021-02-27
Louisiana,LA,2021-03-06,129,2021-03-06
Louisiana,LA,2021-03-13,145,2021-03-13
Louisiana,LA,2021-03-20,127,2021-03-20
Louisiana,LA,2021-03-27,99,2021-03-27
Louisiana,LA,2021-04-03,74,2021-04-03
Louisiana,LA,2021-04-10,55,2021-04-10
Louisiana,LA,2021-04-17,66,2021-04-17
Louisiana,LA,2021-04-24,54,2021-04-24
Louisiana,LA,2021-05-01,46,2021-05-01
Louisiana,LA,2021-05-08,51,2021-05-08
Louisiana,LA,2021-05-15,45,2021-05-15
Louisiana,LA,2021-05-22,44,2021-05-22
Louisiana,LA,2021-05-29,54,2021-05-29
Louisiana,LA,2021-06-05,39,2021-06-05
Louisiana,LA,2021-06-12,33,2021-06-12
Louisiana,LA,2021-06-19,40,2021-06-19
Louisiana,LA,2021-06-26,35,2021-06-26
Louisiana,LA,2021-07-03,34,2021-07-03
Louisiana,LA,2021-07-10,24,2021-07-10
Louisiana,LA,2021-07-17,47,2021-07-17
Louisiana,LA,2021-07-24,72,2021-07-24
Louisiana,LA,2021-07-31,99,2021-07-31
Louisiana,LA,2021-08-07,211,2021-08-07
Louisiana,LA,2021-08-14,309,2021-08-14
Louisiana,LA,2021-08-21,399,2021-08-21
Louisiana,LA,2021-08-28,441,2021-08-28
Louisiana,LA,2021-09-04,348,2021-09-04
Louisiana,LA,2021-09-11,349,2021-09-11
Louisiana,LA,2021-09-18,362,2021-09-18
Louisiana,LA,2021-09-25,323,2021-09-25
Louisiana,LA,2021-10-02,247,2021-10-02
Louisiana,LA,2021-10-09,185,2021-10-09
Louisiana,LA,2021-10-16,148,2021-10-16
Louisiana,LA,2021-10-23,141,2021-10-23
Louisiana,LA,2021-10-30,85,2021-10-30
Louisiana,LA,2021-11-06,68,2021-11-06
Louisiana,LA,2021-11-13,70,2021-11-13
Louisiana,LA,2021-11-20,64,2021-11-20
Louisiana,LA,2021-11-27,28,2021-11-27
Louisiana,LA,2021-12-04,49,2021-12-04
Louisiana,LA,2021-12-11,51,2021-12-11
Louisiana,LA,2021-12-18,47,2021-12-18
Louisiana,LA,2021-12-25,29,2021-12-25
Louisiana,LA,2022-01-01,33,2022-01-01
Louisiana,LA,2022-01-08,68,2022-01-08
Louisiana,LA,2022-01-15,83,2022-01-15
Louisiana,LA,2022-01-22,187,2022-01-22
Louisiana,LA,2022-01-29,307,2022-01-29
Louisiana,LA,2022-02-05,274,2022-02-05
Louisiana,LA,2022-02-12,271,2022-02-12
Louisiana,LA,2022-02-19,224,2022-02-19
Louisiana,LA,2022-02-26,206,2022-02-26
Louisiana,LA,2022-03-05,148,2022-03-05
Louisiana,LA,2022-03-12,133,2022-03-12
Louisiana,LA,2022-03-19,109,2022-03-19
Louisiana,LA,2022-03-26,80,2022-03-26
Louisiana,LA,2022-04-02,62,2022-04-02
Louisiana,LA,2022-04-09,39,2022-04-09
Louisiana,LA,2022-04-16,17,2022-04-16
Louisiana,LA,2022-04-23,29,2022-04-23
Louisiana,LA,2022-04-30,25,2022-04-30
Louisiana,LA,2022-05-07,28,2022-05-07
Louisiana,LA,2022-05-14,19,2022-05-14
Louisiana,LA,2022-05-21,18,2022-05-21
Louisiana,LA,2022-05-28,12,2022-05-28
Louisiana,LA,2022-06-04,16,2022-06-04
Louisiana,LA,2022-06-11,15,2022-06-11
Louisiana,LA,2022-06-18,17,2022-06-18
Louisiana,LA,2022-06-25,19,2022-06-25
Louisiana,LA,2022-07-02,26,2022-07-02
Louisiana,LA,2022-07-09,13,2022-07-09
Louisiana,LA,2022-07-16,43,2022-07-16
Louisiana,LA,2022-07-23,42,2022-07-23
Louisiana,LA,2022-07-30,55,2022-07-30
Louisiana,LA,2022-08-06,62,2022-08-06
Louisiana,LA,2022-08-13,66,2022-08-13
Louisiana,LA,2022-08-20,78,2022-08-20
Louisiana,LA,2022-08-27,66,2022-08-27
Louisiana,LA,2022-09-03,34,2022-09-03
Louisiana,LA,2022-09-10,46,2022-09-10
Louisiana,LA,2022-09-17,54,2022-09-17
Louisiana,LA,2022-09-24,32,2022-09-24
Louisiana,LA,2022-10-01,57,2022-10-01
Louisiana,LA,2022-10-08,36,2022-10-08
Louisiana,LA,2022-10-15,34,2022-10-15
Louisiana,LA,2022-10-22,2,2022-10-22
Louisiana,LA,2022-10-29,30,2022-10-29
Louisiana,LA,2022-11-05,25,2022-11-05
Louisiana,LA,2022-11-12,24,2022-11-12
Louisiana,LA,2022-11-19,17,2022-11-19
Louisiana,LA,2022-11-26,27,2022-11-26
Louisiana,LA,2022-12-03,13,2022-12-03
Louisiana,LA,2022-12-10,22,2022-12-10
Louisiana,LA,2022-12-17,28,2022-12-17
Louisiana,LA,2022-12-24,21,2022-12-24
Louisiana,LA,2022-12-31,25,2022-12-31
Louisiana,LA,2023-01-07,24,2023-01-07
Louisiana,LA,2023-01-14,42,2023-01-14
Louisiana,LA,2023-01-21,43,2023-01-21
Louisiana,LA,2023-01-28,46,2023-01-28
Louisiana,LA,2023-02-04,47,2023-02-04
Louisiana,LA,2023-02-11,52,2023-02-11
Louisiana,LA,2023-02-18,42,2023-02-18
Louisiana,LA,2023-02-25,40,2023-02-25
Louisiana,LA,2023-03-04,32,2023-03-04
Louisiana,LA,2023-03-11,28,2023-03-11
Maine,ME,2020-01-25,0,2020-01-25
Maine,ME,2020-02-01,0,2020-02-01
Maine,ME,2020-02-08,0,2020-02-08
Maine,ME,2020-02-15,0,2020-02-15
Maine,ME,2020-02-22,0,2020-02-22
Maine,ME,2020-02-29,0,2020-02-29
Maine,ME,2020-03-07,0,2020-03-07
Maine,ME,2020-03-14,0,2020-03-14
Maine,ME,2020-03-21,0,2020-03-21
Maine,ME,2020-03-28,1,2020-03-28
Maine,ME,2020-04-04,9,2020-04-04
Maine,ME,2020-04-11,9,2020-04-11
Maine,ME,2020-04-18,13,2020-04-18
Maine,ME,2020-04-25,15,2020-04-25
Maine,ME,2020-05-02,9,2020-05-02
Maine,ME,2020-05-09,8,2020-05-09
Maine,ME,2020-05-16,6,2020-05-16
Maine,ME,2020-05-23,7,2020-05-23
Maine,ME,2020-05-30,12,2020-05-30
Maine,ME,2020-06-06,9,2020-06-06
Maine,ME,2020-06-13,2,2020-06-13
Maine,ME,2020-06-20,2,2020-06-20
Maine,ME,2020-06-27,2,2020-06-27
Maine,ME,2020-07-04,3,2020-07-04
Maine,ME,2020-07-11,5,2020-07-11
Maine,ME,2020-07-18,5,2020-07-18
Maine,ME,2020-07-25,2,2020-07-25
Maine,ME,2020-08-01,4,2020-08-01
Maine,ME,2020-08-08,4,2020-08-08
Maine,ME,2020-08-15,2,2020-08-15
Maine,ME,2020-08-22,3,2020-08-22
Maine,ME,2020-08-29,2,2020-08-29
Maine,ME,2020-09-05,2,2020-09-05
Maine,ME,2020-09-12,1,2020-09-12
Maine,ME,2020-09-19,4,2020-09-19
Maine,ME,2020-09-26,1,2020-09-26
Maine,ME,2020-10-03,2,2020-10-03
Maine,ME,2020-10-10,1,2020-10-10
Maine,ME,2020-10-17,3,2020-10-17
Maine,ME,2020-10-24,0,2020-10-24
Maine,ME,2020-10-31,1,2020-10-31
Maine,ME,2020-11-07,4,2020-11-07
Maine,ME,2020-11-14,12,2020-11-14
Maine,ME,2020-11-21,11,2020-11-21
Maine,ME,2020-11-28,17,2020-11-28
Maine,ME,2020-12-05,36,2020-12-05
Maine,ME,2020-12-12,30,2020-12-12
Maine,ME,2020-12-19,35,2020-12-19
Maine,ME,2020-12-26,27,2020-12-26
Maine,ME,2021-01-02,39,2021-01-02
Maine,ME,2021-01-09,74,2021-01-09
Maine,ME,2021-01-16,75,2021-01-16
Maine,ME,2021-01-23,37,2021-01-23
Maine,ME,2021-01-30,46,2021-01-30
Maine,ME,2021-02-06,44,2021-02-06
Maine,ME,2021-02-13,13,2021-02-13
Maine,ME,2021-02-20,11,2021-02-20
Maine,ME,2021-02-27,44,2021-02-27
Maine,ME,2021-03-06,4,2021-03-06
Maine,ME,2021-03-13,20,2021-03-13
Maine,ME,2021-03-20,4,2021-03-20
Maine,ME,2021-03-27,8,2021-03-27
Maine,ME,2021-04-03,9,2021-04-03
Maine,ME,2021-04-10,5,2021-04-10
Maine,ME,2021-04-17,14,2021-04-17
Maine,ME,2021-04-24,8,2021-04-24
Maine,ME,2021-05-01,17,2021-05-01
Maine,ME,2021-05-08,6,2021-05-08
Maine,ME,2021-05-15,6,2021-05-15
Maine,ME,2021-05-22,18,2021-05-22
Maine,ME,2021-05-29,6,2021-05-29
Maine,ME,2021-06-05,14,2021-06-05
Maine,ME,2021-06-12,6,2021-06-12
Maine,ME,2021-06-19,9,2021-06-19
Maine,ME,2021-06-26,4,2021-06-26
Maine,ME,2021-07-03,2,2021-07-03
Maine,ME,2021-07-10,2,2021-07-10
Maine,ME,2021-07-17,20,2021-07-17
Maine,ME,2021-07-24,15,2021-07-24
Maine,ME,2021-07-31,3,2021-07-31
Maine,ME,2021-08-07,1,2021-08-07
Maine,ME,2021-08-14,3,2021-08-14
Maine,ME,2021-08-21,20,2021-08-21
Maine,ME,2021-08-28,6,2021-08-28
Maine,ME,2021-09-04,10,2021-09-04
Maine,ME,2021-09-11,21,2021-09-11
Maine,ME,2021-09-18,21,2021-09-18
Maine,ME,2021-09-25,31,2021-09-25
Maine,ME,2021-10-02,13,2021-10-02
Maine,ME,2021-10-09,49,2021-10-09
Maine,ME,2021-10-16,20,2021-10-16
Maine,ME,2021-10-23,27,2021-10-23
Maine,ME,2021-10-30,45,2021-10-30
Maine,ME,2021-11-06,40,2021-11-06
Maine,ME,2021-11-13,23,2021-11-13
Maine,ME,2021-11-20,41,2021-11-20
Maine,ME,2021-11-27,32,2021-11-27
Maine,ME,2021-12-04,33,2021-12-04
Maine,ME,2021-12-11,31,2021-12-11
Maine,ME,2021-12-18,74,2021-12-18
Maine,ME,2021-12-25,34,2021-12-25
Maine,ME,2022-01-01,56,2022-01-01
Maine,ME,2022-01-08,72,2022-01-08
Maine,ME,2022-01-15,55,2022-01-15
Maine,ME,2022-01-22,40,2022-01-22
Maine,ME,2022-01-29,40,2022-01-29
Maine,ME,2022-02-05,66,2022-02-05
Maine,ME,2022-02-12,24,2022-02-12
Maine,ME,2022-02-19,132,2022-02-19
Maine,ME,2022-02-26,104,2022-02-26
Maine,ME,2022-03-05,71,2022-03-05
Maine,ME,2022-03-12,14,2022-03-12
Maine,ME,2022-03-19,37,2022-03-19
Maine,ME,2022-03-26,13,2022-03-26
Maine,ME,2022-04-02,7,2022-04-02
Maine,ME,2022-04-09,20,2022-04-09
Maine,ME,2022-04-16,54,2022-04-16
Maine,ME,2022-04-23,4,2022-04-23
Maine,ME,2022-04-30,6,2022-04-30
Maine,ME,2022-05-07,39,2022-05-07
Maine,ME,2022-05-14,11,2022-05-14
Maine,ME,2022-05-21,7,2022-05-21
Maine,ME,2022-05-28,5,2022-05-28
Maine,ME,2022-06-04,36,2022-06-04
Maine,ME,2022-06-11,21,2022-06-11
Maine,ME,2022-06-18,5,2022-06-18
Maine,ME,2022-06-25,4,2022-06-25
Maine,ME,2022-07-02,7,2022-07-02
Maine,ME,2022-07-09,42,2022-07-09
Maine,ME,2022-07-16,3,2022-07-16
Maine,ME,2022-07-23,1,2022-07-23
Maine,ME,2022-07-30,2,2022-07-30
Maine,ME,2022-08-06,26,2022-08-06
Maine,ME,2022-08-13,0,2022-08-13
